"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000261314.1",1.04536168866322,0.0189386073127284,0.29797895758743,0.669227171289344,NA
"ENSG00000228792.4",3.22543487321061,0.0359065590353377,0.292917445920577,0.635337421796182,NA
"ENSG00000227764.3",6.3155469830941,0.0607978753326849,0.281439706880486,0.59444905400299,NA
"ENSG00000117650.13",235.932043900848,-0.0187236099464985,0.207769756301993,0.898499821706514,0.943748392688981
"ENSG00000224763.1",2.12244262977464,-0.117125054107407,0.324484652956613,0.1184294604972,NA
"ENSG00000231057.6",1.13739157991576,-0.00212360100117365,0.30002723591131,1,NA
"ENSG00000309714.1",4.71688918525122,0.0452607320540409,0.289998899829264,0.610593851095474,NA
"ENSG00000123684.13",5286.54345531413,0.548082605039124,0.296169896986592,0.00994756262398332,0.0710874226240593
"ENSG00000241395.3",3.01425341548393,0.241425188970742,0.445315241506336,0.0188529776921739,NA
"ENSG00000212205.1",16.8573925427109,0.0970147545757456,0.279459214284144,0.460429995210265,NA
"ENSG00000229258.7",1.06507526875533,-0.00193096621812885,0.298121570261305,0.983608636845767,NA
"ENSG00000307630.1",0.990787062538406,0.0601472006729475,0.305635146870623,0.171989592984822,NA
"ENSG00000233626.2",3.76350245746771,0.0911354636904811,0.308343585086516,0.258077713518647,NA
"ENSG00000143493.13",907.4946518965,-0.0314866315331086,0.179470880613667,0.842398191664309,0.909370267445998
"ENSG00000212187.1",2.90391264607872,-0.0696682069820425,0.299846139411167,0.385068456870061,NA
"ENSG00000143476.18",350.35519876198,0.068001884269433,0.203225770282192,0.658161963997825,0.786505739389007
"ENSG00000220749.4",116.180934233997,0.399750045955054,0.307853053553428,0.0441704232466655,0.160251796475615
"ENSG00000226251.9",3.68964057301634,0.0269357838380758,0.289258807001493,0.745698913067558,NA
"ENSG00000066027.12",2210.01421958852,0.31141909061777,0.227957360647969,0.0673805335077776,0.20197950226418
"ENSG00000230063.1",6.82351812800769,-0.0217317074964706,0.281076619776833,0.82689535109872,NA
"ENSG00000234915.1",6.3834906955403,0.161324049798843,0.327822469436016,0.18885439300787,NA
"ENSG00000225338.1",12.8558337741177,0.0958740202132426,0.290076211465227,0.422093577383312,NA
"ENSG00000201544.1",6.92877370006953,-0.0303983071316405,0.281787204075792,0.763962668481225,NA
"ENSG00000229832.1",12.0832824342167,0.122298085095912,0.28299172736554,0.378856728167234,NA
"ENSG00000065600.13",503.932134884401,0.198200342643489,0.220424677425572,0.219022772750043,0.406310008772109
"ENSG00000287445.2",2.25855650513487,0.0592035572118657,0.299307053919649,0.412932420232824,NA
"ENSG00000117691.10",792.500557689513,0.106080147306723,0.216150392918958,0.493737760419475,0.66214386606685
"ENSG00000260805.4",3.30608417740257,0.0356534443526413,0.29299540845471,0.632104709406292,NA
"ENSG00000288007.2",2.01673967144467,0.031565326017859,0.295934981007004,0.606695989753443,NA
"ENSG00000162772.18",387.09807729085,-0.0341999805349629,0.215746558256571,0.816322665321935,0.892385672538904
"ENSG00000310497.1",0.963399139734864,-0.0257752360165203,0.299068353233166,0.514272650164492,NA
"ENSG00000123685.9",15.479164487648,-0.169947858137262,0.321313398698672,0.206021425727546,NA
"ENSG00000307224.1",0.803171132669215,-0.0589111419449074,0.306517670954887,0.17014066666348,NA
"ENSG00000117697.15",553.947984221247,0.22864113974448,0.189540709468503,0.13309666025943,0.298718067451627
"ENSG00000203705.11",399.441915923986,0.323911753183039,0.293905691512664,0.0822903031454483,0.226456147210786
"ENSG00000185523.6",1.54120532987584,-0.0467362895311814,0.297874798152104,0.470362835996418,NA
"ENSG00000198468.12",11.8055314895374,0.332490634759728,0.429325730493463,0.0696269251317142,NA
"ENSG00000162769.13",604.685560909125,0.375673396554794,0.190266927097743,0.016542170490785,0.0940684424813778
"ENSG00000143494.16",44.3958754188219,0.287064649912,0.288203146678328,0.112318229537315,0.26941054870431
"ENSG00000174606.14",1120.06539912826,0.424556384199813,0.242703469448595,0.0203917886594564,0.105552050316344
"ENSG00000136643.12",840.220818977584,0.26603942093075,0.211028254235511,0.101239281578395,0.254652782733371
"ENSG00000300492.1",2.17058483350479,-0.0621824201847056,0.303272244432039,0.310281556235891,NA
"ENSG00000225233.3",1.12419069471101,0.0191693327849004,0.297929471846317,0.665548134583202,NA
"ENSG00000117707.17",10.1946674102526,-0.156759547489841,0.318512216891516,0.220455486933035,NA
"ENSG00000294336.1",3.15298025263108,0.0177879698250264,0.292261514260966,0.788934634869351,NA
"ENSG00000305313.1",10.1694672417152,0.00162323007044922,0.26861192014944,0.990900126344285,NA
"ENSG00000143499.14",1624.28453398758,0.294704736455323,0.231460916109848,0.0832988924552996,0.228007360593729
"ENSG00000228470.1",32.8211862787749,0.0880229356420503,0.258001058769052,0.54437725160887,0.700787344634941
"ENSG00000152104.12",11443.3060560468,-0.131273864382762,0.20775434779467,0.384060886623942,0.570178788559315
"ENSG00000213036.3",23.4077311878165,-0.103308651179675,0.261764888000449,0.478082255031042,0.649724316536611
"ENSG00000117724.15",2287.85152842812,-0.124214315966206,0.213971413774852,0.419418113758947,0.60064692267419
"ENSG00000306569.1",3.03117625396457,-0.102372189121345,0.314445409012273,0.195670447089196,NA
"ENSG00000224584.2",2.02391562400725,0.0524733829661086,0.300099802753394,0.400545537832164,NA
"ENSG00000082482.14",3.9839700237495,0.259711780868561,0.461532379212238,0.0225176847026295,NA
"ENSG00000296925.1",1.50764885145404,-0.0590988859074224,0.306123446110191,0.2094042015787,NA
"ENSG00000136636.13",2609.64605911281,0.226444799429877,0.175924729213098,0.119318288366511,0.279540973851449
"ENSG00000042781.14",43.5687243356533,0.756172110593218,0.445512841203979,0.00661955002784586,0.0555989861471981
"ENSG00000196482.18",75.3798041026825,0.945217361788222,0.305399572157449,0.000161222081265272,0.00474072208468062
"ENSG00000310414.1",1.29346525994728,-0.0277669882087501,0.298429808322137,0.543394352784341,NA
"ENSG00000297410.1",1.38167729274282,-0.0468081395095191,0.301759755686695,0.318145961581639,NA
"ENSG00000092978.11",655.001378027908,0.198143351824866,0.169305945226201,0.160568065359372,0.335716212653113
"ENSG00000162814.11",28.5567904517543,0.547497705669398,0.503896999745756,0.0248749533182432,0.118131331127702
"ENSG00000310381.1",1.96502101389782,0.024585065936255,0.295897269357085,0.670310783197919,NA
"ENSG00000234070.2",2.99613684287226,0.176961377086047,0.369358090655788,0.0299839219061299,NA
"ENSG00000067533.6",791.680181761729,0.493727191550412,0.298111316004809,0.0172983409702188,0.0960620253816763
"ENSG00000229016.1",6.08750371972646,0.0786885156724099,0.29476104211475,0.432640558435485,NA
"ENSG00000223375.1",4.72539290798936,0.199230768442575,0.38465647517391,0.0437100018462302,NA
"ENSG00000232480.4",19.2044802013888,0.201598876806749,0.30944287276308,0.202627609495319,NA
"ENSG00000092969.12",977.927288735018,0.608615560475618,0.201088906371511,0.000408422467581462,0.00893326747742276
"ENSG00000228208.8",1.65824382904077,0.0740444684636848,0.308794193919623,0.177300046656673,NA
"ENSG00000307248.1",1.15451050619056,0.0464969458848639,0.301108202488834,0.363938458793151,NA
"ENSG00000297412.1",1.7407778527474,0.0585367548861467,0.301865951503644,0.350274579748931,NA
"ENSG00000228063.5",3.04167856513232,-0.000300316178073412,0.290726283551401,0.992463880102833,NA
"ENSG00000143353.12",189.741441084062,0.605993001199347,0.428762357281494,0.0152648987667816,0.0898905085948
"ENSG00000225920.2",18.2311254749217,0.369000817338217,0.440283893774867,0.0594778669022069,NA
"ENSG00000223842.1",12.6079945694449,0.392924215968713,0.602091556263441,0.0327578626401479,NA
"ENSG00000277007.1",7.02644450248198,0.0328371525969864,0.287434495687814,0.712526665658654,NA
"ENSG00000305505.1",8.14750868502398,-0.00765257412067025,0.27898608909636,0.938843134690529,NA
"ENSG00000287676.1",7.05863934225412,0.095797007703056,0.295831133950676,0.388210001837077,NA
"ENSG00000228536.4",8.54103084851397,-0.0207780588669726,0.274357288563506,0.853033821506466,NA
"ENSG00000305547.1",4.89400644178108,0.0156608081055596,0.283349830954803,0.871834055450561,NA
"ENSG00000215817.9",21.4280313163002,0.182417244476928,0.304619815835214,0.23095851400625,0.419471736100659
"ENSG00000136628.18",10419.6892594647,0.162507842964206,0.180281556431164,0.269171601506693,0.458773376684297
"ENSG00000162813.18",1348.93332425898,0.0596555259794161,0.160578639555025,0.655426701050169,0.784884082664916
"ENSG00000067704.10",4661.56488262225,0.219780912809341,0.20282333274763,0.16124992683966,0.336435958790622
"ENSG00000207590.1",6.15938672904778,0.0419730398724797,0.280920161554364,0.694756340560494,NA
"ENSG00000207624.1",4.07696774871608,0.0105900754762504,0.285710112456755,0.905845038034091,NA
"ENSG00000232134.1",7.88659672462656,0.0613521270755048,0.283141233628979,0.584409641601448,NA
"ENSG00000118873.17",3782.51291502012,0.310009255858665,0.199272610531709,0.051347154897047,0.173595034728094
"ENSG00000281696.1",0.878017059402443,0.0218505153943164,0.300215821961613,0.707804286328692,NA
"ENSG00000270585.1",35.2801927337198,0.222633993006763,0.317910346325726,0.170987760472867,0.348527688041926
"ENSG00000270708.1",2.45757671885472,0.0728694281647353,0.307518813610184,0.180481895597068,NA
"ENSG00000310431.1",34.4430849000938,-0.0409185643762605,0.242230217637403,0.776201135094289,0.867243039752477
"ENSG00000218283.2",73.5438784814465,0.0191029924624957,0.204774683317178,0.900065746614818,0.94483989565342
"ENSG00000213033.4",11.5676651819108,-0.00336318699301914,0.271704202715074,0.975450258766065,NA
"ENSG00000116141.17",268.81336813351,0.056282954016145,0.168981503182766,0.682429344089478,0.802302886867207
"ENSG00000243872.3",1.60953050837207,-0.00945122464923904,0.294100226461319,0.871561372875594,NA
"ENSG00000233012.3",5.10262844041022,-0.0578853447579057,0.292125872174691,0.525040847901458,NA
"ENSG00000293204.1",3.50470580297476,-0.0354926947136029,0.294243051707729,0.616413484854526,NA
"ENSG00000162817.7",160.647149313466,-0.280891710145541,0.244613359709871,0.10360238674723,0.257696057910391
"ENSG00000307004.1",0.936257557589283,0.0274556163928104,0.298799799254112,0.546234217270365,NA
"ENSG00000117791.16",239.946013163634,0.410543987043193,0.25485137739498,0.0275150604560138,0.124725205812363
"ENSG00000297208.1",3.81586474754651,-0.0732842023015446,0.303012080441228,0.330091333575606,NA
"ENSG00000186205.14",157.041516166363,0.208725977790063,0.193519066153433,0.172420532749567,0.350448396139261
"ENSG00000272823.1",1.65555168626961,0.0502948164475201,0.302661577477552,0.258597551547254,NA
"ENSG00000238078.1",2.42529585236003,-0.0271837850233977,0.292356665935941,0.708560762255627,NA
"ENSG00000257551.2",2.11596261947239,-0.14270315038825,0.34471667968581,0.0306222152427644,NA
"ENSG00000136630.13",4.76261207119937,-0.205053345716441,0.386309484398469,0.0525154745293063,NA
"ENSG00000234754.3",1.1577387125856,0.0282769415427575,0.297684633634279,0.580135887162877,NA
"ENSG00000306602.1",32.6048848696282,0.281232270420739,0.30852876302713,0.119610577578343,0.279902795828146
"ENSG00000143507.18",2706.75699977907,0.236950809337995,0.178430641657893,0.106212556792679,0.260834423766469
"ENSG00000308843.1",1.9365285684622,0.0450637664003838,0.298246773067595,0.473952775155379,NA
"ENSG00000232679.4",130.964828843765,-0.112290543888765,0.188859429313919,0.448334752931484,0.625481111957031
"ENSG00000200033.1",2.78554516442126,-0.00241572032905795,0.290692487354636,0.970582770158667,NA
"ENSG00000307440.1",7.2968287906491,-0.111386764712907,0.299023925791449,0.339629078266531,NA
"ENSG00000228437.5",20.310913569098,-0.0939431233050722,0.271199358704538,0.491013853623804,NA
"ENSG00000307458.1",6.06862152615109,-0.0105929790409124,0.284445765899606,0.905316923824303,NA
"ENSG00000236230.3",2.63060736893435,0.00884428010609692,0.290096728772205,0.909108954814768,NA
"ENSG00000276997.4",3.18406003758958,-0.0353669980712808,0.291034229850438,0.658498355431654,NA
"ENSG00000143512.13",3.92675776037172,-0.00274965841023912,0.288028439151942,0.973201188200195,NA
"ENSG00000143498.18",226.848221369707,0.693578581902332,0.318973214052898,0.0032043455699014,0.0347998679750411
"ENSG00000225265.3",10.3382217111253,0.147172484374312,0.307564891321924,0.264609421810147,NA
"ENSG00000154305.18",1784.69814190298,-0.0646905686356444,0.171065569753314,0.640359203154505,0.773788940109294
"ENSG00000229399.1",8.81435009385992,0.11749452448085,0.300384266305989,0.327942444418986,NA
"ENSG00000297360.1",4.37108799133085,0.170534166233074,0.35135584342584,0.0979449228943443,NA
"ENSG00000272750.1",87.9198842035947,0.187274495375342,0.232745352089577,0.249965149090711,0.440175228670732
"ENSG00000186063.13",3062.35699599776,-0.102405368716439,0.180907022913947,0.480013809006439,0.651286512265393
"ENSG00000162819.12",2212.69038608112,0.179348900614636,0.205659175088053,0.251259409031327,0.441544040344363
"ENSG00000287684.2",6.3817623154931,-0.0348923707080987,0.281626090982343,0.732902673816727,NA
"ENSG00000197520.11",24.392303791792,-0.223062710343631,0.31487112174592,0.172794053459338,0.350739165425145
"ENSG00000154309.9",626.956201115837,0.432873656764207,0.207002491775375,0.00989074048747914,0.070906065861406
"ENSG00000234523.1",4.22908721503586,0.0251457357016416,0.289807704419678,0.753146233243014,NA
"ENSG00000302784.1",10.8600754620889,0.190048250647018,0.327077152878081,0.186961860844909,NA
"ENSG00000287338.2",1.53282592088595,-0.0458653540447219,0.30086256887754,0.373399428873129,NA
"ENSG00000187554.15",84.7056606240608,0.0744330263642947,0.194488561731489,0.619182773652291,0.758625779439969
"ENSG00000143502.16",32.1395899632804,0.257673030596643,0.297173532921827,0.142706352790557,0.312217763708943
"ENSG00000178395.7",0.811061604407582,0.0117745553805512,0.297653573065664,0.77261471170615,NA
"ENSG00000203697.12",4.22118970815465,0.164232471860274,0.348584737275913,0.0947707674217282,NA
"ENSG00000162909.18",14804.3103287806,-0.0464120997751619,0.142623769431224,0.709951746419335,0.82267643904713
"ENSG00000143514.18",2335.88686929183,0.0523899208056481,0.146526437396237,0.68378063336664,0.803353264506035
"ENSG00000288999.3",25.223420527274,0.238102195211182,0.311239075658904,0.159962294200766,0.334772216904135
"ENSG00000188460.4",1.3435041009158,0.00990613947530247,0.296016009804621,0.841819371499087,NA
"ENSG00000233771.2",1.0320502114139,-0.0305275733308995,0.29941166143426,0.478320167442599,NA
"ENSG00000291068.2",141.423922684096,-0.0819004094022729,0.198602289642643,0.585275157169248,0.732836044810288
"ENSG00000290989.2",829.097110926248,0.410923031652455,0.219620762120637,0.0176367202921678,0.0970994020505258
"ENSG00000278467.1",81.1737678719935,0.13945817851442,0.209777249085058,0.369454433101228,0.556555317589378
"ENSG00000229930.1",11.926126694645,0.0599226604875188,0.280274531785021,0.60398886773585,NA
"ENSG00000302683.1",1.69555669342813,-0.0770631126463172,0.311999965296889,0.0782128793047701,NA
"ENSG00000293922.1",0.830478676755771,0.0101109602970409,0.297221494670281,0.814738236054502,NA
"ENSG00000143756.12",4853.61932719136,0.426920733665361,0.284766468198363,0.0301474689212959,0.130952273573937
"ENSG00000236773.1",1.97660076991509,-0.0139386488424413,0.291156180479387,0.844666278958841,NA
"ENSG00000143753.14",5852.21387092702,0.154884459571995,0.188070068555431,0.298281157714179,0.489189825904657
"ENSG00000232628.8",8.84202292763396,-0.102875509940953,0.29973893583669,0.34529942526301,NA
"ENSG00000237101.2",7.33043809928552,-0.0539621387697727,0.282744284415838,0.612818337847561,NA
"ENSG00000143748.18",593.487739994728,0.0781594514491394,0.15827941836155,0.562731326926698,0.716069226098481
"ENSG00000229742.1",8.210246764458,-0.0537988634893591,0.278329835070007,0.641219221071769,NA
"ENSG00000206887.1",1.74552134202397,0.0229980757267624,0.296086030469203,0.673258339773868,NA
"ENSG00000143771.12",1874.21790113179,0.310164019123963,0.289684838705799,0.0923815923362249,0.240640229703001
"ENSG00000162923.18",4544.17917516923,0.17287558100448,0.17932547663072,0.242403264555196,0.432119594148933
"ENSG00000266618.1",0.886987087729759,0.057424327188229,0.306429824837657,0.146528920468372,NA
"ENSG00000143786.8",1200.41910960906,0.306989582402117,0.200247042762703,0.0533485315388831,0.177304541451352
"ENSG00000229991.1",5.48646599180139,0.0520267713575606,0.290620205850675,0.56822069505654,NA
"ENSG00000233384.4",127.345132850149,0.089054040288373,0.20390494383616,0.558097755552698,0.711905938224862
"ENSG00000234247.1",66.9942596785512,0.43894588382029,0.377066461234474,0.0400124413346245,0.151991351168818
"ENSG00000286174.2",213.869114801377,-0.0328048982945099,0.274516034117285,0.768939264637353,0.863594238920556
"ENSG00000229400.1",69.9959345633068,-0.0768137343707385,0.295168825970373,0.430624190956522,0.609637420141053
"ENSG00000225334.4",20.7242461859401,-0.0140608216879993,0.267828657897,0.905758896918548,NA
"ENSG00000286719.1",4.50414377697373,-0.0718570052948816,0.299641176062603,0.385613087577973,NA
"ENSG00000298676.1",1.30743192122592,0.0221307470779526,0.298148905335344,0.607177805684019,NA
"ENSG00000298651.1",6.37314324343873,0.168428230607457,0.343132165076866,0.130921216277179,NA
"ENSG00000185842.16",905.371854926438,0.470272069917601,0.19920752217277,0.00460753522458051,0.0443614381767582
"ENSG00000143815.15",5037.97421278218,0.3461692746922,0.219407426000685,0.0405836235965331,0.153252306621266
"ENSG00000234476.6",2.84781145996018,0.0411233217813885,0.294769702482134,0.570190763389496,NA
"ENSG00000282418.2",6.71189339254797,0.155134265401062,0.330106576828472,0.173984997674104,NA
"ENSG00000306957.1",1.48644646885105,-0.0421731336616486,0.299879030800752,0.419795649609792,NA
"ENSG00000154380.19",4016.96301730732,0.0544610959992239,0.145597269563637,0.675948575942193,0.797506387336389
"ENSG00000289602.2",5.57229730470669,0.0520556371481102,0.284637899350053,0.619046647875948,NA
"ENSG00000226349.2",1.05273490080312,0.0161947425839521,0.297831407205969,0.682075768694415,NA
"ENSG00000227496.4",1.33068803921841,-0.0661297777190742,0.306312899776693,0.195598971719104,NA
"ENSG00000143742.14",5894.52131423682,0.313180043138529,0.311975541535675,0.094224890565107,0.243784762601705
"ENSG00000234112.2",1.1428594274721,-0.060471045138289,0.307708444030646,0.0978001650314136,NA
"ENSG00000143819.13",856.729750457444,-0.559162334124675,0.225844577124035,0.00226506496105759,0.0278467924650377
"ENSG00000242861.1",17.5904886709031,-0.0918426625056835,0.271888225336911,0.498636489795176,NA
"ENSG00000196187.12",1724.64658237112,-0.766701222372412,0.289708630410067,0.000869024421525228,0.0147331673430038
"ENSG00000243709.1",1.71134880947529,0.0503588675905872,0.302450215674563,0.301070319878299,NA
"ENSG00000143811.20",902.845942085618,0.0652946456579394,0.16524406714853,0.636393470533979,0.770658228528759
"ENSG00000143751.10",1024.33161695992,0.0968395938617042,0.195284842752847,0.516882644061769,0.680314351815083
"ENSG00000289341.3",3.79469101844417,0.0925839693760296,0.30661996801485,0.286920826241687,NA
"ENSG00000272562.3",13.2155724114658,0.169825916753301,0.309505300436607,0.236396877042216,NA
"ENSG00000163041.13",1672.63045727572,-0.455112715070146,0.200407048316661,0.00584919419758894,0.0514299001579181
"ENSG00000299101.1",1.4805309188782,0.0334306006828299,0.296229390590905,0.589932831569423,NA
"ENSG00000225518.4",13.3239711871354,-0.0126889691736924,0.261710558505643,0.919124817074613,NA
"ENSG00000299073.1",1.05540474878553,-0.0364377069899562,0.30186864547983,0.429087974317826,NA
"ENSG00000299046.1",4.24956544629799,0.0396960490720627,0.288866613283012,0.656789684724895,NA
"ENSG00000234478.2",31.5839818807647,-0.20224023921209,0.28937915139649,0.21572342969902,0.402120985909467
"ENSG00000182827.9",1597.76195488101,-0.0258504600730518,0.175689547687875,0.856147183250981,0.917475924601079
"ENSG00000299722.1",3.88931753358092,-0.00546642320934767,0.286082111936973,0.946089148752634,NA
"ENSG00000185155.12",1.55529188516147,-0.0409835072531231,0.29658232443635,0.525350334226603,NA
"ENSG00000183814.16",235.439892333624,0.238406146382777,0.26818236527577,0.165998020619991,0.341927709676249
"ENSG00000305366.1",0.817056519711162,0.000511408396095152,0.297494063427482,0.988008408242627,NA
"ENSG00000143799.14",2426.76148623152,-0.282510574017113,0.208481661847846,0.078272418001922,0.220334645590156
"ENSG00000295046.1",4.87043283023132,0.0383524886361524,0.287127565569416,0.686590343337618,NA
"ENSG00000203685.11",9.09790154615803,-0.0532528833762617,0.28143928650737,0.627021395209173,NA
"ENSG00000143772.11",776.255107621315,-0.109101151990742,0.167329634277091,0.437689942424275,0.615849113371841
"ENSG00000228382.4",6.14665165817655,-0.123971436494985,0.320935865696674,0.181111342570178,NA
"ENSG00000228548.1",2.53354505445247,-0.0528279790715219,0.297580833873894,0.461102858084789,NA
"ENSG00000143801.18",44.4299750588131,-0.0824287824342817,0.225917918803863,0.588190093604324,0.734508565769721
"ENSG00000288674.1",5.31987829300564,-0.0104076523020367,0.2796501215102,0.916192910391318,NA
"ENSG00000303134.1",3.67515180386939,-0.0210244286855148,0.291092971554108,0.774286028941087,NA
"ENSG00000163050.18",7.18060299507454,-0.0615019010558229,0.284750461287105,0.568706102583931,NA
"ENSG00000228525.1",0.798360265560687,-0.0152159832213946,0.298396380611384,0.705871878561807,NA
"ENSG00000143776.20",2926.97871457367,-0.13859102283716,0.202971729914308,0.364763966267624,0.552039424817952
"ENSG00000303815.1",24.3951752446106,-0.0225814075184719,0.253826182225867,0.866830864869772,0.923901908798449
"ENSG00000287532.1",20.2006349781572,-0.0587782615876712,0.260409341370169,0.664828351601755,NA
"ENSG00000228625.1",23.9864014743427,-0.219995088862922,0.316513265292113,0.173793478553803,0.351791734015123
"ENSG00000228729.1",25.3638372179116,-0.0156721602430361,0.249765439520214,0.907798381046455,0.948833277562032
"ENSG00000236636.2",14.7673445265058,-0.0600392246672179,0.275711521746666,0.61848345445911,NA
"ENSG00000287525.1",29.5126960832616,0.0469077382778485,0.256043547389785,0.734346836979478,0.838108583750587
"ENSG00000294736.1",0.970943446186501,0.0230333462397663,0.298069357311433,0.612400658785378,NA
"ENSG00000294755.1",6.7538878440694,0.0519480964395528,0.284022225139093,0.62053822775418,NA
"ENSG00000287205.2",3.83765529175301,-0.0479994437750911,0.29549819216145,0.522432820399225,NA
"ENSG00000181450.18",522.984112109762,0.610167009954667,0.286571037482271,0.00452597953338148,0.0438350404375073
"ENSG00000225934.2",8.01235801447892,0.109330932186209,0.300120165984993,0.336117398043577,NA
"ENSG00000215812.5",1.32271304231659,-0.0789000931573591,0.312164243376035,0.102259734971532,NA
"ENSG00000143740.15",977.566762584678,0.145048072991283,0.202287049390628,0.344847101471168,0.533050884099305
"ENSG00000081692.13",327.275401829266,0.337612112065524,0.288433962237182,0.0716947432781501,0.209172845120948
"ENSG00000230005.2",9.77714717319205,-0.290035037108674,0.453319264686753,0.0540634938669757,NA
"ENSG00000286389.3",7.81780965800481,-0.0581489737232981,0.280367280545965,0.609929944330949,NA
"ENSG00000302554.1",1.89912117007933,-0.0609575312025026,0.304330063447701,0.245816997011649,NA
"ENSG00000143816.8",169.179895386772,-0.305067833287293,0.253442722067542,0.0842449702633329,0.229460656432339
"ENSG00000264483.1",6.46279647136056,-0.0831370224583552,0.296522944190871,0.403366084400507,NA
"ENSG00000304171.1",7.95893874661432,-0.0648445365622246,0.27706338411305,0.590823300734711,NA
"ENSG00000276255.2",37.0769196137474,0.0380432870643377,0.233340546923928,0.798825340296279,0.88135855454141
"ENSG00000307566.1",22.8547896443608,0.0705516003768474,0.262678841844426,0.608938811472977,0.751569324883254
"ENSG00000143761.17",10048.7030764366,-0.198462656514079,0.162096483983924,0.139283109796266,0.307372187551134
"ENSG00000143793.13",76.3898891157298,-0.0574015766480096,0.21303662890641,0.702538812353959,0.81753202784436
"ENSG00000299474.1",1.63945073758186,0.0240278911777378,0.294878234223139,0.696908914018487,NA
"ENSG00000162910.19",350.671077219725,0.0643180029446843,0.216519017691916,0.67299494141552,0.796011227442808
"ENSG00000224566.2",5.62154093612479,-0.0281152436183313,0.284760976084968,0.763680611575096,NA
"ENSG00000287895.1",9.13175175979893,-0.042546171252114,0.276023202180315,0.712505155284472,NA
"ENSG00000280157.1",12.4034088014048,0.0923435129931001,0.278539625447613,0.479381431102702,NA
"ENSG00000305780.1",0.980564244640203,-0.0463245858321057,0.301731315656368,0.309754119540292,NA
"ENSG00000143774.18",3691.87256130706,0.311879048255042,0.284864981435034,0.090188299768338,0.237793257819297
"ENSG00000198835.4",125.068470845307,0.197343518100883,0.210866456863258,0.213939014210773,0.400106776967849
"ENSG00000307924.1",7.1145884512547,0.116227922823955,0.310543799618293,0.266398924065864,NA
"ENSG00000203684.6",2.50499546311709,0.0463937360602291,0.297773405479722,0.479373414250155,NA
"ENSG00000181873.13",248.995354495458,-0.522588857922065,0.260048413030198,0.00789790927882976,0.0622976247732495
"ENSG00000304651.1",4.71917048318292,-0.0139739748398008,0.286827549915854,0.870386547018382,NA
"ENSG00000162913.10",21.006113202046,-0.0701256607134444,0.259326313530793,0.612572776442007,0.753926025184595
"ENSG00000154358.23",1120.57447498896,-0.736456115374472,0.38721872243447,0.00477259799562273,0.0453924743621774
"ENSG00000269934.3",28.7480651179641,-0.148438364637625,0.280365783428635,0.322115360866135,0.511579885590213
"ENSG00000270110.2",21.7318385046286,-0.0260863944059484,0.273811186012365,0.819431011219548,0.894384452061242
"ENSG00000286773.1",3.69898105674136,0.029901806368037,0.293254103022806,0.67575205691821,NA
"ENSG00000287315.1",40.7025567064103,0.03030141554859,0.250899401211133,0.8302744587866,0.901613087300729
"ENSG00000270104.1",3.10794608860985,-0.123895308139793,0.325501763906057,0.138897506609556,NA
"ENSG00000154370.16",733.91525755186,-0.341751873622999,0.211298413266735,0.0379677387242257,0.147767384339115
"ENSG00000231563.4",56.0263377106843,-0.375668665167733,0.335959210228987,0.0579725107136321,0.185522377282858
"ENSG00000162931.12",60.8969829048875,-1.07983301571693,0.390390544977404,0.000354353781090339,0.0080968710463916
"ENSG00000168148.4",3.4697992860272,-0.0670445679252379,0.297961830356375,0.420244835368641,NA
"ENSG00000181218.6",352.621257422038,0.2038619711127,0.254468153402399,0.223708928062851,0.410992412211094
"ENSG00000196890.5",174.68349615282,0.132423255573129,0.246932937858057,0.398233197803238,0.582350307271864
"ENSG00000293430.2",1.78335979363596,0.0126470591618628,0.294012693772185,0.836178804984459,NA
"ENSG00000279306.1",7.1282700959006,0.113118074599139,0.299823593768118,0.333606950216081,NA
"ENSG00000168159.15",4357.84569968694,-0.0222952468279264,0.198419524230756,0.879980692619549,0.933086638873443
"ENSG00000296453.1",5.60611573053704,-0.157670996750734,0.341541169888795,0.115149520860041,NA
"ENSG00000309514.1",2.83496194094346,-0.0351710575628149,0.29272696508571,0.64007893349717,NA
"ENSG00000183929.7",9.22519110555728,-0.141054602182732,0.310279447219138,0.258715783940078,NA
"ENSG00000206878.1",1.90760461919467,-0.0639452894672224,0.302120201327462,0.340983956975894,NA
"ENSG00000234975.6",94.026358933348,-0.858216071846951,0.36190791247797,0.00137054465400427,0.0200690435443308
"ENSG00000116574.6",67.3442356326697,0.187215013255381,0.254026053681135,0.255114305071712,0.444617302221896
"ENSG00000177788.7",388.469102350178,0.26964043177005,0.216628740375406,0.100091129111987,0.252828416121915
"ENSG00000168118.12",994.057246692233,0.386438289319751,0.320195397188087,0.0519516494955917,0.174515470704914
"ENSG00000237481.1",9.50112667446438,0.04356829981984,0.279757071251317,0.689711572265488,NA
"ENSG00000154429.11",426.369109986378,0.20618804168998,0.22735700253772,0.207493292018565,0.39263711139751
"ENSG00000069248.12",2191.91800869519,0.431819061935474,0.288815961078244,0.0295583484834923,0.129408859347913
"ENSG00000223635.3",2.51365355302215,0.0696702620974223,0.30365823816943,0.311132438325894,NA
"ENSG00000135776.5",937.389976294292,0.109834425770694,0.183931068140939,0.455890282383768,0.631559443534907
"ENSG00000199672.1",2.4449406768595,0.0838227166073593,0.311166061677731,0.175165353012626,NA
