"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060348","bone development","19/545","219/18805",0.0867579908675799,2.99354865736668,5.12659390604428,2.2209205643602e-05,0.00155137833539867,0.00123285157024701,"SKI/DHRS3/ALPL/ECM1/MEF2D/PAPPA2/SH3PXD2B/ENG/LRP5/GPR68/GREM1/ADAMTS7/LRRK1/XYLT1/RARA/COL1A1/TGFB1/MEGF8/COL6A1",19
"GO:1903829","positive regulation of protein localization","32/545","499/18805",0.064128256513026,2.21271901601368,4.74336688342957,2.53789823934112e-05,0.00174710386041599,0.00138839101239928,"ATP13A2/EPHB2/ERBB4/PTPN23/PRKG2/SNCA/PPARD/GPER1/AGR2/TRIM8/LRP4/TMEM132A/NUMA1/LRP1/NR1H4/GPR68/MAP1A/PML/GLIS2/PLK1/RIPOR1/DOC2B/NLGN2/MYO18A/JUP/NGFR/TGFB1/MARK4/CEP250/ZDHHC8/RAC2/FLNA",32
"GO:0014823","response to activity","11/545","83/18805",0.132530120481928,4.57289709295899,5.63581098611695,2.67834129134366e-05,0.00178573820486593,0.00141909300889734,"SELENON/FN1/PPARGC1A/PPARD/HSF1/TNS2/COL4A2/SLC7A5/KDM6B/NFATC1/COL6A1",11
"GO:0035148","tube formation","15/545","148/18805",0.101351351351351,3.49708653607736,5.26885844396413,2.68000497004639e-05,0.00178573820486593,0.00141909300889734,"SKI/PIK3CD/PTCH1/DAB2IP/ABL1/NOTCH1/GATA3/PAX2/GREM1/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",15
"GO:0030099","myeloid cell differentiation","30/545","455/18805",0.0659340659340659,2.27502772456901,4.75642089308447,2.70680317369152e-05,0.00178573820486593,0.00141909300889734,"PRDM16/PIK3CD/IL1RL1/ERFE/NBEAL2/CD74/HSF1/IL33/GATA3/KCNQ1/PDE2A/LTBR/ZNF385A/KITLG/GPR68/PML/LRRK1/MT1G/ZFPM1/CSF3/RARA/RPTOR/FASN/ZBTB7A/TGFB1/JAG1/MMP9/MYH9/RAC2/FLNA",30
"GO:0051056","regulation of small GTPase mediated signal transduction","23/545","303/18805",0.0759075907590759,2.61916008114573,4.90879335364619,2.75623148820954e-05,0.00178617366387561,0.0014194390600904,"EPHB2/ARHGEF2/IQSEC1/PLEKHG4B/ARHGAP39/DAB2IP/ABL1/NOTCH1/ARHGAP22/LRP4/FOXM1/KITLG/TSC2/ADGRG1/RIPOR1/RAP1GAP2/GIT1/ARHGAP23/ARHGDIA/DOCK6/MYO9B/SIPA1L3/FGD1",23
"GO:0030199","collagen fibril organization","10/545","69/18805",0.144927536231884,5.00066480521207,5.75163420688336,2.81634077192636e-05,0.00178617366387561,0.0014194390600904,"SELENON/PXDN/TNXB/AEBP1/COL5A1/GREM1/ADAMTS7/FOXC2/COL1A1/COL6A1",10
"GO:0022411","cellular component disassembly","30/545","456/18805",0.0657894736842105,2.2700386286818,4.74314211398782,2.82027420611938e-05,0.00178617366387561,0.0014194390600904,"ARHGEF2/NES/EPHA4/IQSEC1/SH3PXD2B/GPER1/HSF1/ENG/GOLGA2/SPTBN2/MMP10/NCKAP5L/LRP1/GCN1/CCDC88C/MAP1A/WDR72/PLK1/CX3CL1/MMP15/KIF18B/C3/SMARCA4/MAP1S/UPF1/TGFB1/KLK5/MMP9/COL6A1/RAC2",30
"GO:0085029","extracellular matrix assembly","9/545","56/18805",0.160714285714286,5.54538007863696,5.8850227894637,3.03905893324868e-05,0.00187395137670523,0.00148919437936065,"PXDN/TNXB/NOTCH1/PHLDB1/MYH11/LTBP4/TGFB1/COL6A1/GPM6B",9
"GO:0071333","cellular response to glucose stimulus","15/545","150/18805",0.1,3.45045871559633,5.2055710529767,3.14019075562226e-05,0.00187395137670523,0.00148919437936065,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/NR1H4/GPR68/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1",15
"GO:0051962","positive regulation of nervous system development","22/545","285/18805",0.0771929824561404,2.66351199098664,4.8887841236623,3.17990122524571e-05,0.00187395137670523,0.00148919437936065,"AGRN/TNFRSF1B/EPHB2/FN1/EPHA4/GPER1/IL33/NOTCH1/DLG5/FLRT1/CX3CL1/SLC7A5/NLGN2/WDR62/TGFB1/MEGF8/CDH4/PLXNB2/SHANK3/SRPX2/PLXNB3/L1CAM",22
"GO:0048638","regulation of developmental growth","24/545","327/18805",0.073394495412844,2.53244676374043,4.8295289870884,3.20287552734767e-05,0.00187395137670523,0.00148919437936065,"AGRN/DRAXIN/RGS4/ERBB4/FN1/SEMA3F/SPP1/STC2/JARID2/PPARD/AGR2/EPPK1/PTCH1/ABL1/NOTCH1/ACACB/ULK1/RGMA/FOXC2/RAI1/MEGF8/CDH4/L1CAM/PLXNA3",24
"GO:0098840","protein transport along microtubule","5/545","14/18805",0.357142857142857,12.3230668414155,7.32193937052433,3.23503185031218e-05,0.00187395137670523,0.00148919437936065,"SPAG17/MAP1A/MAPK8IP3/RAB27B/CAMSAP3",5
"GO:0099118","microtubule-based protein transport","5/545","14/18805",0.357142857142857,12.3230668414155,7.32193937052433,3.23503185031218e-05,0.00187395137670523,0.00148919437936065,"SPAG17/MAP1A/MAPK8IP3/RAB27B/CAMSAP3",5
"GO:1904748","regulation of apoptotic process involved in development","5/545","14/18805",0.357142857142857,12.3230668414155,7.32193937052433,3.23503185031218e-05,0.00187395137670523,0.00148919437936065,"TNFRSF1B/NOTCH1/PAX2/PML/FOXC2",5
"GO:0060541","respiratory system development","19/545","226/18805",0.084070796460177,2.90082812373143,4.96659660085339,3.43563076079089e-05,0.00195551685879282,0.00155401295415646,"SKI/SELENON/CHI3L1/GLI2/IGFBP5/RXFP1/AGR2/MSC/NOTCH1/DLG5/CTSH/PKD1/ABCA3/SREBF1/RARA/TGFB1/LAMA5/COL6A1/CELSR1",19
"GO:0030111","regulation of Wnt signaling pathway","25/545","350/18805",0.0714285714285714,2.46461336828309,4.77829520417675,3.45817718186519e-05,0.00195551685879282,0.00155401295415646,"SKI/DRAXIN/TCF7L1/SOSTDC1/ZNF703/WNK2/DAB2IP/ABL1/NOTCH1/LRP4/TMEM132A/LRP1/SCEL/CCDC88C/GREM1/TLE3/LRRK1/TSC2/ATP6V0C/TAX1BP3/JUP/COL1A1/SMARCA4/TGFB1/APCDD1L",25
"GO:0050767","regulation of neurogenesis","26/545","372/18805",0.0698924731182796,2.4116109302555,4.75074212019876,3.50409293199915e-05,0.00195816957964658,0.00155612102218563,"SKI/DRAXIN/TNFRSF1B/EPHB2/FN1/EPHA4/SEMA3F/SPP1/GPER1/IL33/NOTCH1/LRP4/ULK1/RGMA/CX3CL1/SLC7A5/NR1D1/WDR62/TGFB1/MEGF8/CDH4/PLXNB2/SHANK3/PLXNB3/L1CAM/PLXNA3",26
"GO:0014850","response to muscle activity","7/545","33/18805",0.212121212121212,7.31915485126494,6.27673337389828,3.66583356580346e-05,0.00202473365553098,0.00160901825789121,"SELENON/FN1/PPARGC1A/TNS2/SLC7A5/NFATC1/COL6A1",7
"GO:1902903","regulation of supramolecular fiber organization","27/545","396/18805",0.0681818181818182,2.35258548790659,4.69970072801738,3.82811398423076e-05,0.00209006223276967,0.00166093366575336,"HSPG2/SLC9A1/ARHGEF2/RGS4/SNCA/SYNPO/TNXB/AEBP1/SORBS3/ABL1/SPTBN2/NUMA1/PXN/CCDC88C/MAP1A/CX3CL1/GIT1/CSF3/CAMSAP3/MAP1S/PLEKHG2/SHANK1/MYADM/COL6A1/CDC42EP1/SHANK3/FLNA",27
"GO:0003176","aortic valve development","8/545","45/18805",0.177777777777778,6.13414882772681,5.95705046771521,3.95977398903868e-05,0.00211405036090049,0.0016799965859699,"TNFRSF1B/SLIT3/NOTCH1/GATA3/NFATC1/TGFB1/JAG1/SNAI1",8
"GO:0071331","cellular response to hexose stimulus","15/545","153/18805",0.0980392156862745,3.38280266234934,5.11262659107442,3.96106278147671e-05,0.00211405036090049,0.0016799965859699,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/NR1H4/GPR68/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1",15
"GO:0042476","odontogenesis","14/545","136/18805",0.102941176470588,3.55194279546681,5.16003737270946,4.15575394352706e-05,0.00219331458130595,0.00174298639081731,"ALPL/GLI2/SOSTDC1/SERPINE1/LRP4/NECTIN1/WDR72/ANKRD11/NGFR/COL1A1/TGFB1/KLK5/LAMA5/BCOR",14
"GO:0006935","chemotaxis","30/545","466/18805",0.0643776824034335,2.2213253533882,4.61221444435887,4.21713900495714e-05,0.00220125387621389,0.00174929560113086,"PIK3CD/CCN1/S100A8/SCG2/SEMA3F/CD74/SLIT3/SERPINE1/RARRES2/ENPP2/PLEC/ENG/NOTCH1/RIN3/GREM1/SEMA4B/TSC2/CCL22/CX3CL1/PIP5K1C/TGFB1/MEGF8/PRKD2/ZNF580/DDT/RAC2/PDGFB/PLXNB3/L1CAM/PLXNA3",30
"GO:0061138","morphogenesis of a branching epithelium","17/545","191/18805",0.0890052356020942,3.07108890916951,4.97013926092004,4.3036212404554e-05,0.00222197835784382,0.00176576496204497,"GLI2/PKHD1/PTCH1/ENG/ABL1/NOTCH1/DLG5/PAX2/LRP5/GREM1/PML/CTSH/PKD1/FOXC2/TGFB1/LAMA5/CELSR1",17
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","27/545","399/18805",0.0676691729323308,2.33489687521556,4.65615512879213,4.35922328557675e-05,0.00222648501145049,0.0017693463160247,"SKI/PRDM16/SELENON/CCN1/MIR30A/SOSTDC1/ZYX/ZNF703/ZC3H3/ENG/ABL1/NOTCH1/ZMIZ1/NUMA1/BCL9L/PXN/LTBP2/GREM1/PML/RGMA/VASN/TGFB1I1/UBE2O/ZBTB7A/LTBP4/TGFB1/MEGF8",27
"GO:0030879","mammary gland development","14/545","137/18805",0.102189781021898,3.52601620571888,5.12649461745333,4.50815826303441e-05,0.00225012083438012,0.00178812926583648,"IQGAP3/GLI2/ERBB4/IGFBP5/RXFP1/SOSTDC1/ZNF703/PTCH1/GATA3/LRP5/NCOR2/PML/FASN/TGFB1",14
"GO:0042330","taxis","30/545","468/18805",0.0641025641025641,2.21183250999765,4.58642577072236,4.56235160042329e-05,0.00225012083438012,0.00178812926583648,"PIK3CD/CCN1/S100A8/SCG2/SEMA3F/CD74/SLIT3/SERPINE1/RARRES2/ENPP2/PLEC/ENG/NOTCH1/RIN3/GREM1/SEMA4B/TSC2/CCL22/CX3CL1/PIP5K1C/TGFB1/MEGF8/PRKD2/ZNF580/DDT/RAC2/PDGFB/PLXNB3/L1CAM/PLXNA3",30
"GO:0045766","positive regulation of angiogenesis","17/545","192/18805",0.0885416666666667,3.05509365443425,4.94478063459223,4.59766523977013e-05,0.00225012083438012,0.00178812926583648,"PIK3CD/ECM1/CHI3L1/MIR30A/SERPINE1/ENG/ABL1/GREM1/CTSH/CX3CL1/FOXC2/JUP/GRN/C3/PAK4/PRKD2/ADM2",17
"GO:0071326","cellular response to monosaccharide stimulus","15/545","155/18805",0.0967741935483871,3.33915359573838,5.05193968189476,4.60804066106485e-05,0.00225012083438012,0.00178812926583648,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/NR1H4/GPR68/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1",15
"GO:0034332","adherens junction organization","9/545","59/18805",0.152542372881356,5.2634116000622,5.66633109717911,4.66676825068724e-05,0.00225012083438012,0.00178812926583648,"EPHA4/PTPN23/ZNF703/PLEC/DLG5/CSK/PIP5K1C/CAMSAP3/CDH4",9
"GO:0060537","muscle tissue development","29/545","446/18805",0.0650224215246637,2.24357181058954,4.59184027672068,4.72508285564018e-05,0.00225012083438012,0.00178812926583648,"SKI/SELENON/SLC9A1/MEF2D/RGS4/ERBB4/IGFBP5/JARID2/MSC/PLEC/PTCH1/ENG/ABL1/NOTCH1/BCL9L/GREM1/ALPK3/NPRL3/MYH11/NDRG4/FOXC2/ZFPM1/KDM6B/RARA/CNTNAP1/TGFB1/PPP1R13L/MYH14/COL6A1",29
"GO:0072044","collecting duct development","5/545","15/18805",0.333333333333333,11.5015290519878,7.02923015461652,4.73709649343184e-05,0.00225012083438012,0.00178812926583648,"PTCH1/NOTCH1/DLG5/PAX2/PKD1",5
"GO:0071222","cellular response to lipopolysaccharide","19/545","232/18805",0.0818965517241379,2.82580670673837,4.83426826662079,4.91556800514637e-05,0.00229190645344439,0.00182133552178429,"TNFRSF1B/EPHB2/IL36G/PPARD/SERPINE1/HSF1/DAB2IP/ABL1/NR1H4/CX3CL1/SLC7A5/NOS2/GIT1/CSF3/NR1D1/RARA/TICAM1/UPF1/MMP9",19
"GO:0042303","molting cycle","13/545","121/18805",0.107438016528926,3.70710440518614,5.16102243818349,4.969818204311e-05,0.00229190645344439,0.00182133552178429,"GLI2/IGFBP5/LRIG1/SOSTDC1/NOTCH1/LRP4/NUMA1/PER1/NGFR/PPP1R13L/SNAI1/LAMA5/COL6A1",13
"GO:0042633","hair cycle","13/545","121/18805",0.107438016528926,3.70710440518614,5.16102243818349,4.969818204311e-05,0.00229190645344439,0.00182133552178429,"GLI2/IGFBP5/LRIG1/SOSTDC1/NOTCH1/LRP4/NUMA1/PER1/NGFR/PPP1R13L/SNAI1/LAMA5/COL6A1",13
"GO:0071216","cellular response to biotic stimulus","21/545","273/18805",0.0769230769230769,2.65419901199718,4.75642793003523,5.03439544662738e-05,0.00229936330495001,0.00182726134327994,"TNFRSF1B/EPHB2/IL36G/PPARD/SERPINE1/HSF1/DAB2IP/ABL1/NOTCH1/NR1H4/SLX4/CX3CL1/SLC7A5/NOS2/GIT1/CSF3/NR1D1/RARA/TICAM1/UPF1/MMP9",21
"GO:0010975","regulation of neuron projection development","29/545","448/18805",0.0647321428571429,2.23355586500655,4.56530672451518,5.11893920219811e-05,0.00231571059147057,0.00184025222847944,"DRAXIN/EPHB2/PTPRF/CHRNB2/FN1/EPHA4/KIF1A/SEMA3F/SPP1/DPYSL3/DAB2IP/ABL1/GATA3/LRP4/MARK2/ULK1/RGMA/CX3CL1/NDRG4/GRN/MEGF8/KLK6/CDH4/PLXNB2/SHANK3/PLXNB3/L1CAM/FLNA/PLXNA3",29
"GO:2000146","negative regulation of cell motility","27/545","403/18805",0.0669975186104218,2.31172172012657,4.59869604620499,5.17064726823342e-05,0.00231703533246309,0.00184130497555959,"ERBB4/IGFBP5/EPHA4/PTPN23/DPYSL3/CD74/PPARD/SERPINE1/EPPK1/IL33/DAB2IP/ENG/NOTCH1/GATA3/DLG5/LRP1/RIN3/GREM1/CX3CL1/ADGRG1/NDRG4/JUP/NGFR/TGFB1/JAG1/DDT/PLXNB3",27
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway","28/545","427/18805",0.0655737704918033,2.26259587907956,4.55934196878469,5.49537400726919e-05,0.00243953519014286,0.00193865333891464,"SKI/PRDM16/SELENON/CCN1/MIR30A/SOSTDC1/ZYX/ZNF703/ZC3H3/ENG/ABL1/NOTCH1/ZMIZ1/NUMA1/BCL9L/LRP1/PXN/LTBP2/GREM1/PML/RGMA/VASN/TGFB1I1/UBE2O/ZBTB7A/LTBP4/TGFB1/MEGF8",28
"GO:0070372","regulation of ERK1 and ERK2 cascade","22/545","296/18805",0.0743243243243243,2.56453012645673,4.68717635238592,5.62127825905298e-05,0.00247232145652793,0.00196470797631228,"EPHB2/CCN1/CHI3L1/ERBB4/FN1/EPHA4/CD74/PKHD1/GPER1/WNK2/DAB2IP/ABL1/NOTCH1/DENND2B/CSK/CX3CL1/NDRG4/ICAM1/TGFB1/PRKD2/DDT/PDGFB",22
"GO:0048145","regulation of fibroblast proliferation","11/545","90/18805",0.122222222222222,4.21722731906218,5.28543909381629,5.75231135915488e-05,0.00250674118862254,0.00199206069859289,"SKI/FN1/CD74/DAB2IP/ABL1/ZMIZ1/PML/NGFR/TGFB1/MED25/PDGFB",11
"GO:0001558","regulation of cell growth","27/545","410/18805",0.0658536585365854,2.27225330051466,4.49975226539626,6.92371650484525e-05,0.00293461885352423,0.00233208713767044,"DRAXIN/SLC9A1/CDKN2C/S100A8/NPR1/RGS4/PAPPA2/FN1/IGFBP5/SEMA3F/SPP1/SLIT3/PPARD/ABL1/ULK1/GREM1/PML/RGMA/RPTOR/SMARCA4/PAK4/LTBP4/TGFB1/MEGF8/CDH4/L1CAM/PLXNA3",27
"GO:0050678","regulation of epithelial cell proliferation","27/545","410/18805",0.0658536585365854,2.27225330051466,4.49975226539626,6.92371650484525e-05,0.00293461885352423,0.00233208713767044,"PIK3CD/HSPG2/ECM1/IQGAP3/ITGA4/SCG2/PPARD/PKHD1/ZNF703/EPPK1/PTCH1/DAB2IP/ENG/NOTCH1/GATA3/PAX2/NR1D1/GRN/NGFR/RPTOR/TGFB1/PRKD2/ZNF580/JAG1/LAMA5/PDGFB/PLXNB3",27
"GO:0003179","heart valve morphogenesis","9/545","62/18805",0.145161290322581,5.00873039360758,5.4620557276212,6.97586143172229e-05,0.00293461885352423,0.00233208713767044,"CCN1/SLIT3/NOTCH1/GATA3/ZFPM1/NFATC1/TGFB1/JAG1/SNAI1",9
"GO:2000628","regulation of miRNA metabolic process","11/545","92/18805",0.119565217391304,4.12554846429996,5.19184153000091,7.0548109500387e-05,0.00293461885352423,0.00233208713767044,"PPARD/GATA3/NCOR2/SREBF1/RARA/NGFR/SMARCA4/NOTCH3/TGFB1/PDGFB/MRTFA",11
"GO:0030336","negative regulation of cell migration","26/545","388/18805",0.0670103092783505,2.3121630568429,4.51198046681428,7.06962570147279e-05,0.00293461885352423,0.00233208713767044,"ERBB4/IGFBP5/EPHA4/PTPN23/DPYSL3/CD74/PPARD/SERPINE1/EPPK1/IL33/DAB2IP/ENG/NOTCH1/DLG5/LRP1/RIN3/GREM1/CX3CL1/ADGRG1/NDRG4/JUP/NGFR/TGFB1/JAG1/DDT/PLXNB3",26
"GO:0072006","nephron development","15/545","161/18805",0.093167701863354,3.2147130890649,4.87566489704021,7.13891123212613e-05,0.00293461885352423,0.00233208713767044,"NID1/ERBB4/PTCH1/NOTCH1/GATA3/PAX2/GREM1/PKD1/FOXC2/WNK4/NOTCH3/TGFB1/JAG1/LAMA5/PDGFB",15
"GO:0010001","glial cell differentiation","20/545","259/18805",0.0772200772200772,2.66444688463037,4.65980433154394,7.1666481475539e-05,0.00293461885352423,0.00233208713767044,"SKI/TNFRSF1B/CDKN2C/S100A8/EPHA4/PLEC/IL33/ABL1/NOTCH1/ABCA2/PAX2/LRP1/CSK/NR1D1/CNTNAP1/GRN/ITGB4/TGFB1/COL6A1/GPM6B",20
"GO:1905314","semi-lunar valve development","8/545","49/18805",0.163265306122449,5.63340198464707,5.61049131128355,7.48378424149608e-05,0.00303828847411166,0.00241447146108906,"TNFRSF1B/SLIT3/NOTCH1/GATA3/NFATC1/TGFB1/JAG1/SNAI1",8
"GO:0002064","epithelial cell development","18/545","221/18805",0.081447963800905,2.81032836564407,4.67688703977387,8.2768824602407e-05,0.00333179590560536,0.00264771636952927,"ADAMTSL4/PKHD1/PLEC/NOTCH1/PDE2A/SIDT2/CCDC88C/FOXC2/RARA/FASN/ICAM1/SIPA1L3/TGFB1/MYADM/JAG1/COL18A1/PDGFB/FLNA",18
"GO:0001649","osteoblast differentiation","20/545","262/18805",0.0763358778625954,2.63393795083689,4.60117967166286,8.40129366955707e-05,0.00335345755717614,0.00266493048200191,"SKI/ALPL/CCN1/MEF2D/GLI2/IGFBP5/ERFE/SPP1/PTCH1/NOTCH1/LRP5/HDAC7/GREM1/COL1A1/MRC2/FASN/JAG1/RRBP1/SNAI1/COL6A1",20
"GO:0042475","odontogenesis of dentin-containing tooth","11/545","94/18805",0.117021276595745,4.03777083739996,5.10086021000062,8.60206104993445e-05,0.00340498249893239,0.00270587639693552,"GLI2/SOSTDC1/SERPINE1/LRP4/NECTIN1/WDR72/ANKRD11/NGFR/TGFB1/KLK5/LAMA5",11
"GO:0035850","epithelial cell differentiation involved in kidney development","8/545","50/18805",0.16,5.52073394495413,5.52978698914197,8.68588416871144e-05,0.00340974791746937,0.0027096633866028,"NOTCH1/GATA3/PAX2/GREM1/FOXC2/JAG1/MMP9/PDGFB",8
"GO:1901342","regulation of vasculature development","25/545","372/18805",0.0672043010752688,2.31885666370721,4.43857990079788,9.26363081653973e-05,0.00356902030039831,0.0028362341932916,"PIK3CD/HSPG2/ECM1/NPR1/CHI3L1/MIR30A/SERPINE1/DAB2IP/ENG/ABL1/TSPAN18/COL4A2/GREM1/PML/CTSH/CX3CL1/FOXC2/JUP/GRN/C3/PAK4/TGFB1/PRKD2/EPN1/ADM2",25
"GO:0009612","response to mechanical stimulus","18/545","223/18805",0.0807174887892377,2.78512362693874,4.63284198332651,9.2895864738447e-05,0.00356902030039831,0.0028362341932916,"SLC9A1/CHI3L1/PLEC/IL33/PTCH1/WHRN/ENG/KCNQ1/PDE2A/LTBR/SCEL/PKD1/PIEZO1/JUP/COL1A1/TGFB1/COL6A1/SHANK3",18
"GO:0007264","small GTPase-mediated signal transduction","30/545","487/18805",0.0616016427104723,2.125539249854,4.34769513608737,9.36511302384203e-05,0.00356902030039831,0.0028362341932916,"EPHB2/ARHGEF2/IQGAP3/IQSEC1/PLEKHG4B/ARHGAP39/DAB2IP/ABL1/NOTCH1/ARHGAP22/LRP4/FOXM1/KITLG/CCDC88C/TSC2/ADGRG1/RIPOR1/RAP1GAP2/TAX1BP3/GIT1/ARHGAP23/NGFR/ARHGDIA/DOCK6/MYO9B/SIPA1L3/RAC2/CDC42EP1/CELSR1/FGD1",30
"GO:0071322","cellular response to carbohydrate stimulus","15/545","165/18805",0.0909090909090909,3.13678065054212,4.76268596085319,9.43726552586704e-05,0.00356902030039831,0.0028362341932916,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/NR1H4/GPR68/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1",15
"GO:0050900","leukocyte migration","26/545","395/18805",0.0658227848101266,2.27118801532923,4.41117643867141,9.46729595474078e-05,0.00356902030039831,0.0028362341932916,"PIK3CD/ECM1/S100A8/SELP/ITGA4/SCG2/CD74/SERPINE1/RARRES2/PLEC/IL33/ABL1/GATA3/KITLG/RIN3/GREM1/CCL22/CX3CL1/PIP5K1C/ICAM1/TGFB1/ZNF580/DDT/MYH9/RAC2/PDGFB",26
"GO:0071560","cellular response to transforming growth factor beta stimulus","22/545","308/18805",0.0714285714285714,2.46461336828309,4.47734633568404,0.000100846625957725,0.00377182262440311,0.00299739743625696,"SKI/PRDM16/SELENON/MIR30A/ZYX/ZNF703/ENG/ABL1/ZMIZ1/PDE2A/BCL9L/PXN/COL4A2/LTBP2/PML/VASN/TGFB1I1/COL1A1/NFATC1/ZBTB7A/LTBP4/TGFB1",22
"GO:0022617","extracellular matrix disassembly","9/545","65/18805",0.138461538461538,4.77755822159492,5.27055121077525,0.000101782837495325,0.00377709748517806,0.00300158927021574,"SH3PXD2B/ENG/MMP10/LRP1/WDR72/MMP15/TGFB1/KLK5/MMP9",9
"GO:0051402","neuron apoptotic process","22/545","309/18805",0.0711974110032362,2.45663727324011,4.46030683488094,0.000105705436067088,0.00389225442882687,0.00309310235607162,"DRAXIN/ATP13A2/HSPG2/NES/EPHA4/PPARGC1A/SNCA/PCDHGC3/PCDHGC5/ABL1/GATA3/UNC5B/ATN1/CX3CL1/NLRP1/GRN/NGFR/CASP14/TGFB1/PRKCG/COL6A1/COL6A2",22
"GO:0071219","cellular response to molecule of bacterial origin","19/545","246/18805",0.0772357723577236,2.66498843887521,4.54124022153089,0.000107631468833938,0.00393268828431695,0.00312523439059514,"TNFRSF1B/EPHB2/IL36G/PPARD/SERPINE1/HSF1/DAB2IP/ABL1/NR1H4/CX3CL1/SLC7A5/NOS2/GIT1/CSF3/NR1D1/RARA/TICAM1/UPF1/MMP9",19
"GO:0016049","cell growth","30/545","492/18805",0.0609756097560976,2.10393824121727,4.28667509094904,0.000112238566378954,0.00405488281386732,0.00322234011535251,"DRAXIN/SLC9A1/CDKN2C/S100A8/NPR1/RGS4/PAPPA2/ITGA4/FN1/IGFBP5/SEMA3F/SPP1/SLIT3/PPARD/ABL1/FLRT1/KMT2D/ULK1/GREM1/PML/RGMA/RPTOR/SMARCA4/PAK4/LTBP4/TGFB1/MEGF8/CDH4/L1CAM/PLXNA3",30
"GO:0016331","morphogenesis of embryonic epithelium","14/545","149/18805",0.0939597315436242,3.24204174619789,4.74679578705058,0.000112683059248523,0.00405488281386732,0.00322234011535251,"SKI/PTCH1/ABL1/GATA3/PAX2/GREM1/RGMA/TSC2/TGFB1I1/RARA/TGFB1/LAMA5/CELSR1/PLXNB2",14
"GO:0003180","aortic valve morphogenesis","7/545","39/18805",0.17948717948718,6.19313102799341,5.60852569296997,0.000113546301629615,0.00405522505820052,0.0032226120905722,"SLIT3/NOTCH1/GATA3/NFATC1/TGFB1/JAG1/SNAI1",7
"GO:2001222","regulation of neuron migration","8/545","52/18805",0.153846153846154,5.30839802399435,5.37471077451844,0.000115723665630899,0.00409857884164293,0.00325706453764688,"ARHGEF2/ERBB4/DAB2IP/CX3CL1/ADGRG1/WDR62/PLXNB2/FLNA",8
"GO:0014706","striated muscle tissue development","27/545","423/18805",0.0638297872340425,2.20242045676361,4.32118783592958,0.00011648592497301,0.00409857884164293,0.00325706453764688,"SKI/SELENON/SLC9A1/MEF2D/RGS4/ERBB4/JARID2/MSC/PLEC/ENG/ABL1/NOTCH1/BCL9L/GREM1/ALPK3/NPRL3/MYH11/NDRG4/FOXC2/ZFPM1/KDM6B/RARA/CNTNAP1/TGFB1/PPP1R13L/MYH14/COL6A1",27
"GO:0001763","morphogenesis of a branching structure","17/545","208/18805",0.0817307692307692,2.820086450247,4.56010900611847,0.000124090947551449,0.00430242336401009,0.00341905599630807,"GLI2/PKHD1/PTCH1/ENG/ABL1/NOTCH1/DLG5/PAX2/LRP5/GREM1/PML/CTSH/PKD1/FOXC2/TGFB1/LAMA5/CELSR1",17
"GO:0009749","response to glucose","17/545","208/18805",0.0817307692307692,2.820086450247,4.56010900611847,0.000124090947551449,0.00430242336401009,0.00341905599630807,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/NR1H4/GPR68/SREBF1/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1/COL6A2",17
"GO:0072205","metanephric collecting duct development","4/545","10/18805",0.4,13.8018348623853,6.99558505818478,0.000127502270815338,0.00438866511864388,0.00348759071810681,"PTCH1/DLG5/PAX2/PKD1",4
"GO:0034394","protein localization to cell surface","9/545","67/18805",0.134328358208955,4.63494454333835,5.14928060894591,0.000129339650361049,0.0044090387219998,0.00350378124256871,"EPHB2/ERBB4/ABCA2/MAP1A/TAX1BP3/NLGN2/RAB11B/GPM6B/FLNA",9
"GO:0120161","regulation of cold-induced thermogenesis","14/545","151/18805",0.0927152317880795,3.19910079591713,4.68727688724678,0.000129950614964205,0.0044090387219998,0.00350378124256871,"PRDM16/ALPL/TRPM8/PPARGC1A/LAMA4/HSF1/ALDH1A1/NOTCH1/TLE3/FOXC2/KDM6B/NR1D1/SMARCA4/CNOT3",14
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","16/545","190/18805",0.0842105263157895,2.9056494447127,4.56101266986518,0.00013783461951149,0.00455728838967529,0.0036215925020223,"SELP/CHI3L1/ERBB4/FN1/IGFBP5/ERFE/PPARD/GPER1/ENG/GATA3/UNC5B/CX3CL1/CSF3/TGFB1/RASD2/PDGFB",16
