"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0021915","neural tube development","14/465","157/18805",0.089171974522293,3.60619135675639,5.22145967266507,3.66034276065639e-05,0.00223923941587722,0.00179112078188591,"SKI/PLXNA2/GLI2/PTCH1/ABL1/NOTCH1/PAX2/RGMA/TSC2/PKD1/RARA/TGFB1/CELSR1/PLXNB2",14
"GO:0014823","response to activity","10/465","83/18805",0.120481927710843,4.87239279699443,5.62981678316162,3.75838416424551e-05,0.00225013280880018,0.00179983417908284,"SELENON/FN1/PPARD/HSF1/TNS2/COL4A2/SLC7A5/KDM6B/NFATC1/COL6A1",10
"GO:0002064","epithelial cell development","17/465","221/18805",0.0769230769230769,3.11083540115798,5.02611984249207,3.77755894563317e-05,0.00225013280880018,0.00179983417908284,"ADAMTSL4/PLEC/NOTCH1/PDE2A/SIDT2/CCDC88C/FOXC2/RARA/FASN/ICAM1/SIPA1L3/TGFB1/MYADM/JAG1/COL18A1/PDGFB/FLNA",17
"GO:0071559","response to transforming growth factor beta","21/465","315/18805",0.0666666666666667,2.69605734767025,4.83369547331726,4.09798902730435e-05,0.00240929822423465,0.00192714726642884,"SKI/PRDM16/SELENON/ZYX/ZNF703/ENG/ABL1/ZMIZ1/PDE2A/BCL9L/PXN/COL4A2/LTBP2/PML/VASN/TGFB1I1/COL1A1/NFATC1/ZBTB7A/LTBP4/TGFB1",21
"GO:0003180","aortic valve morphogenesis","7/465","39/18805",0.17948717948718,7.25861593603529,6.22983696295558,4.188009879478e-05,0.00243065650312781,0.00194423130707211,"SLIT3/NOTCH1/GATA3/NFATC1/TGFB1/JAG1/SNAI1",7
"GO:0071219","cellular response to molecule of bacterial origin","18/465","246/18805",0.0731707317073171,2.95908733280881,4.9248838934236,4.35731774053466e-05,0.00249690853308866,0.00199722492037831,"TNFRSF1B/EPHB2/IL36G/PPARD/SERPINE1/HSF1/DAB2IP/ABL1/CX3CL1/SLC7A5/NOS2/GIT1/CSF3/NR1D1/RARA/TICAM1/UPF1/MMP9",18
"GO:0001838","embryonic epithelial tube formation","12/465","121/18805",0.0991735537190083,4.01066382298054,5.29019830317241,4.64085985549085e-05,0.00262614657072588,0.00210059972406428,"SKI/PTCH1/ABL1/GATA3/PAX2/GREM1/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",12
"GO:0072006","nephron development","14/465","161/18805",0.0869565217391304,3.51659654043946,5.10633047288099,4.83285310172635e-05,0.00270102790018706,0.00216049573358527,"NID1/PTCH1/NOTCH1/GATA3/PAX2/GREM1/PKD1/FOXC2/WNK4/NOTCH3/TGFB1/JAG1/LAMA5/PDGFB",14
"GO:0001843","neural tube closure","10/465","86/18805",0.116279069767442,4.7024256064016,5.47956617863055,5.12216488813143e-05,0.00282780981080134,0.002261905932628,"SKI/PTCH1/ABL1/PAX2/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",10
"GO:0045785","positive regulation of cell adhesion","28/465","499/18805",0.0561122244488978,2.2692266252936,4.57556416273229,5.24312174122455e-05,0.00283056155312511,0.00226410699376847,"CCN1/NID1/GLI2/FN1/PTPN23/CD74/ABL1/GATA3/ZMIZ1/CD276/CSK/CX3CL1/ADGRG1/FOXC2/PIEZO1/RARA/JUP/P4HB/AP3D1/SMARCA4/BRD4/TGFB1/PRKD2/IL4I1/MYADM/SOX12/PDGFB/FLNA",28
"GO:0007416","synapse assembly","19/465","273/18805",0.0695970695970696,2.81456536295246,4.80888870939428,5.32306632016258e-05,0.00283056155312511,0.00226410699376847,"AGRN/EPHB2/CHRNB2/PLXNA2/BSN/ABL1/DLG5/LRP4/FLRT1/SPTBN2/NECTIN1/NLGN2/SDK2/LRFN3/ZDHHC8/PLXNB2/SHANK3/PLXNB3/PLXNA3",19
"GO:0050708","regulation of protein secretion","19/465","273/18805",0.0695970695970696,2.81456536295246,4.80888870939428,5.32306632016258e-05,0.00283056155312511,0.00226410699376847,"ATP13A2/PTPN23/PPARD/GPER1/SLC25A22/TMEM132A/SYT7/LRP5/SIDT2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/MYO18A/NR1D1/RHBDF2/MIDN/TGFB1",19
"GO:0002573","myeloid leukocyte differentiation","18/465","250/18805",0.072,2.91174193548387,4.84530058023616,5.37725411020013e-05,0.00283056155312511,0.00226410699376847,"PRDM16/PIK3CD/ERFE/CD74/HSF1/GATA3/PDE2A/LTBR/GPR68/LRRK1/ZFPM1/CSF3/RARA/RPTOR/FASN/TGFB1/MMP9/MYH9",18
"GO:0010975","regulation of neuron projection development","26/465","448/18805",0.0580357142857143,2.34701420890937,4.59475397294911,5.56902882681823e-05,0.00289781534471335,0.00231790189525163,"DRAXIN/EPHB2/PTPRF/CHRNB2/FN1/KIF1A/SEMA3F/DPYSL3/DAB2IP/ABL1/GATA3/LRP4/MARK2/ULK1/RGMA/CX3CL1/NDRG4/GRN/MEGF8/CDH4/PLXNB2/SHANK3/PLXNB3/L1CAM/FLNA/PLXNA3",26
"GO:0060606","tube closure","10/465","87/18805",0.114942528735632,4.6483747373625,5.43101843214184,5.66161005002894e-05,0.00290155510007184,0.00232089324735729,"SKI/PTCH1/ABL1/PAX2/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",10
"GO:0050767","regulation of neurogenesis","23/465","372/18805",0.0618279569892473,2.50037576598451,4.65398984433522,5.75438244743927e-05,0.00290155510007184,0.00232089324735729,"SKI/DRAXIN/TNFRSF1B/EPHB2/FN1/SEMA3F/GPER1/NOTCH1/LRP4/ULK1/RGMA/CX3CL1/SLC7A5/NR1D1/WDR62/TGFB1/MEGF8/CDH4/PLXNB2/SHANK3/PLXNB3/L1CAM/PLXNA3",23
"GO:0014706","striated muscle tissue development","25/465","423/18805",0.0591016548463357,2.39012176211902,4.6044586485439,5.7684992049142e-05,0.00290155510007184,0.00232089324735729,"SKI/SELENON/SLC9A1/MEF2D/JARID2/MSC/PLEC/ENG/ABL1/NOTCH1/BCL9L/GREM1/ALPK3/NPRL3/MYH11/NDRG4/FOXC2/ZFPM1/KDM6B/RARA/CNTNAP1/TGFB1/PPP1R13L/MYH14/COL6A1",25
"GO:0071322","cellular response to carbohydrate stimulus","14/465","165/18805",0.0848484848484849,3.43134571521668,4.99479497457668,6.32145561171183e-05,0.00312625232418633,0.0025006238580682,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/GPR68/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1",14
"GO:0009749","response to glucose","16/465","208/18805",0.0769230769230769,3.11083540115798,4.87434790037027,6.35332922078954e-05,0.00312625232418633,0.0025006238580682,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/GPR68/SREBF1/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1/COL6A2",16
"GO:0001822","kidney development","21/465","325/18805",0.0646153846153846,2.6131017369727,4.67094106776725,6.43115061928743e-05,0.00313051815629185,0.00250403600796251,"NID1/GLI2/PTCH1/NOTCH1/GATA3/DLG5/PAX2/LRP4/TNS2/GREM1/PKD1/GLIS2/FOXC2/RARA/WNK4/NOTCH3/TGFB1/JAG1/MMP9/LAMA5/PDGFB",21
"GO:0030111","regulation of Wnt signaling pathway","22/465","350/18805",0.0628571428571429,2.54199692780338,4.63673673185048,6.51927567692367e-05,0.00313965542440781,0.00251134471765033,"SKI/DRAXIN/TCF7L1/ZNF703/WNK2/DAB2IP/ABL1/NOTCH1/LRP4/TMEM132A/LRP1/CCDC88C/GREM1/TLE3/LRRK1/TSC2/ATP6V0C/JUP/COL1A1/SMARCA4/TGFB1/APCDD1L",22
"GO:0085029","extracellular matrix assembly","8/465","56/18805",0.142857142857143,5.77726574500768,5.70080638548012,6.59835464690774e-05,0.0031442896301633,0.00251505152192384,"PXDN/TNXB/NOTCH1/PHLDB1/MYH11/LTBP4/TGFB1/COL6A1",8
"GO:0072205","metanephric collecting duct development","4/465","10/18805",0.4,16.1763440860215,7.64359964447125,6.88556103695271e-05,0.00324697237648801,0.00259718530341199,"PTCH1/DLG5/PAX2/PKD1",4
"GO:0030099","myeloid cell differentiation","26/465","455/18805",0.0571428571428571,2.31090629800307,4.50724583440028,7.18750450697653e-05,0.00335441576320441,0.00268312702159515,"PRDM16/PIK3CD/ERFE/NBEAL2/CD74/HSF1/GATA3/KCNQ1/PDE2A/LTBR/ZNF385A/GPR68/PML/LRRK1/ZFPM1/CSF3/RARA/RPTOR/FASN/ZBTB7A/TGFB1/JAG1/MMP9/MYH9/RAC2/FLNA",26
"GO:0045926","negative regulation of growth","17/465","233/18805",0.0729613733905579,2.9506207023859,4.77060417838915,7.31893859266372e-05,0.00338090153152946,0.00270431243380915,"DRAXIN/CDKN2C/IGFBP5/SEMA3F/SLIT3/STC2/JARID2/PPARD/PTCH1/ULK1/GREM1/PML/RGMA/RAI1/SMARCA4/TGFB1/PLXNA3",17
"GO:0048145","regulation of fibroblast proliferation","10/465","90/18805",0.111111111111111,4.49342891278375,5.28968951502878,7.57928968022857e-05,0.00346580246286815,0.00277222291334251,"SKI/FN1/CD74/DAB2IP/ABL1/ZMIZ1/PML/TGFB1/MED25/PDGFB",10
"GO:0048568","embryonic organ development","26/465","457/18805",0.0568927789934354,2.30079292251947,4.48253646968284,7.7217088394686e-05,0.00349561759162744,0.00279607141134442,"ECE1/EPHB2/CCN1/NES/GLI2/LRIG1/PCDH12/PTCH1/WHRN/ENG/NOTCH1/GATA3/PAX2/KCNQ1/NECTIN1/PKD1/NDRG4/FOXC2/ZFPM1/RARA/TGFB1/MEGF8/PPP1R13L/EPN1/SNAI1/PDGFB",26
"GO:0009746","response to hexose","16/465","213/18805",0.0751173708920188,3.03781109596648,4.76258347855146,8.42117325330459e-05,0.00375913257086836,0.00300685153262581,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/GPR68/SREBF1/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1/COL6A2",16
"GO:0061138","morphogenesis of a branching epithelium","15/465","191/18805",0.0785340314136126,3.17598378652255,4.81287315606379,8.46988120672793e-05,0.00375913257086836,0.00300685153262581,"GLI2/PTCH1/ENG/ABL1/NOTCH1/DLG5/PAX2/LRP5/GREM1/PML/PKD1/FOXC2/TGFB1/LAMA5/CELSR1",15
"GO:0003231","cardiac ventricle development","12/465","129/18805",0.0930232558139535,3.76194048512128,5.01209357526166,8.68422217710354e-05,0.00378861749392484,0.00303043590599129,"CCN1/SLIT3/ENG/NOTCH1/GATA3/PDE2A/NPRL3/FOXC2/ZFPM1/TGFB1/PPP1R13L/JAG1",12
"GO:0007264","small GTPase-mediated signal transduction","27/465","487/18805",0.0554414784394251,2.24210107968471,4.42215870353727,8.7036938230215e-05,0.00378861749392484,0.00303043590599129,"EPHB2/ARHGEF2/IQGAP3/IQSEC1/PLEKHG4B/ARHGAP39/DAB2IP/ABL1/NOTCH1/ARHGAP22/LRP4/FOXM1/CCDC88C/TSC2/ADGRG1/RIPOR1/RAP1GAP2/GIT1/ARHGAP23/ARHGDIA/DOCK6/MYO9B/SIPA1L3/RAC2/CDC42EP1/CELSR1/FGD1",27
"GO:0071692","protein localization to extracellular region","23/465","383/18805",0.0600522193211488,2.42856340717033,4.49761681003073,8.93824991748196e-05,0.00385366260728008,0.00308246413194365,"ATP13A2/PTPN23/CWH43/PPARD/GPER1/SLC25A22/TMEM132A/SYT7/LRP5/SIDT2/LTBP2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/MYO18A/NR1D1/CAVIN1/RHBDF2/MIDN/RAB11B/TGFB1",23
"GO:0014020","primary neural tube formation","10/465","92/18805",0.108695652173913,4.39574567554932,5.19887401454964,9.14306541898594e-05,0.00386828571511676,0.00309416085010444,"SKI/PTCH1/ABL1/PAX2/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",10
"GO:2000628","regulation of miRNA metabolic process","10/465","92/18805",0.108695652173913,4.39574567554932,5.19887401454964,9.14306541898594e-05,0.00386828571511676,0.00309416085010444,"PPARD/GATA3/NCOR2/SREBF1/RARA/SMARCA4/NOTCH3/TGFB1/PDGFB/MRTFA",10
"GO:0001558","regulation of cell growth","24/465","410/18805",0.0585365853658537,2.36726986624705,4.45705718943282,9.37833453280682e-05,0.00392199816302448,0.00313712431395352,"DRAXIN/SLC9A1/CDKN2C/S100A8/PAPPA2/FN1/IGFBP5/SEMA3F/SLIT3/PPARD/ABL1/ULK1/GREM1/PML/RGMA/RPTOR/SMARCA4/PAK4/LTBP4/TGFB1/MEGF8/CDH4/L1CAM/PLXNA3",24
"GO:0051962","positive regulation of nervous system development","19/465","285/18805",0.0666666666666667,2.69605734767025,4.59403609984281,9.44329135784556e-05,0.00392199816302448,0.00313712431395352,"AGRN/TNFRSF1B/EPHB2/FN1/GPER1/NOTCH1/DLG5/FLRT1/CX3CL1/SLC7A5/NLGN2/WDR62/TGFB1/MEGF8/CDH4/PLXNB2/SHANK3/PLXNB3/L1CAM",19
"GO:0034332","adherens junction organization","8/465","59/18805",0.135593220338983,5.4835064698378,5.49213788825546,9.65491126937402e-05,0.00397343484695056,0.00317826744178437,"PTPN23/ZNF703/PLEC/DLG5/CSK/PIP5K1C/CAMSAP3/CDH4",8
"GO:0072001","renal system development","21/465","336/18805",0.0625,2.52755376344086,4.49879687295666,0.000103042852228136,0.00420247740573669,0.00336147379482967,"NID1/GLI2/PTCH1/NOTCH1/GATA3/DLG5/PAX2/LRP4/TNS2/GREM1/PKD1/GLIS2/FOXC2/RARA/WNK4/NOTCH3/TGFB1/JAG1/MMP9/LAMA5/PDGFB",21
"GO:0006935","chemotaxis","26/465","466/18805",0.055793991416309,2.25635700770686,4.37290589713928,0.000105933037944484,0.00428177556048819,0.00342490273053594,"PIK3CD/CCN1/S100A8/SEMA3F/CD74/SLIT3/SERPINE1/PLEC/ENG/NOTCH1/RIN3/GREM1/SEMA4B/TSC2/CCL22/CX3CL1/PIP5K1C/TGFB1/MEGF8/PRKD2/ZNF580/RAC2/PDGFB/PLXNB3/L1CAM/PLXNA3",26
"GO:1904018","positive regulation of vasculature development","15/465","195/18805",0.0769230769230769,3.11083540115798,4.71791834764214,0.000106922753713267,0.00428353368194654,0.00342630901512471,"PIK3CD/ECM1/SERPINE1/ENG/ABL1/GREM1/CX3CL1/FOXC2/JUP/GRN/C3/PAK4/TGFB1/PRKD2/ADM2",15
"GO:0042330","taxis","26/465","468/18805",0.0555555555555556,2.24671445639188,4.34888287673147,0.000113484972015532,0.0045065479676694,0.00360469347860968,"PIK3CD/CCN1/S100A8/SEMA3F/CD74/SLIT3/SERPINE1/PLEC/ENG/NOTCH1/RIN3/GREM1/SEMA4B/TSC2/CCL22/CX3CL1/PIP5K1C/TGFB1/MEGF8/PRKD2/ZNF580/RAC2/PDGFB/PLXNB3/L1CAM/PLXNA3",26
"GO:0099601","regulation of neurotransmitter receptor activity","6/465","32/18805",0.1875,7.58266129032258,5.93419195207245,0.000116146820628208,0.00454314983387256,0.003633970545969,"EPHB2/SLC6A9/MINK1/NLGN2/SHANK1/CACNG8",6
"GO:0016358","dendrite development","17/465","242/18805",0.0702479338842975,2.84088687461121,4.58947104184306,0.000116413823885402,0.00454314983387256,0.003633970545969,"EPHB2/CELSR2/CHRNB2/KIF1A/IQSEC1/DAB2IP/ABL1/DLG5/LRP4/FLRT1/MAP1A/MINK1/NLGN2/MAP1S/PAK4/SHANK1/SHANK3",17
"GO:0034284","response to monosaccharide","16/465","220/18805",0.0727272727272727,2.94115347018573,4.61149627725374,0.00012298395351848,0.00475853297075348,0.00380625101307755,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/GPR68/SREBF1/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1/COL6A2",16
"GO:0061448","connective tissue development","19/465","291/18805",0.0652920962199313,2.64046853637808,4.49072232365116,0.000124076647872347,0.00476012699083148,0.00380752603640387,"CCN1/ECM1/MEF2D/SH3PXD2B/PPARD/COL5A1/NOTCH1/GATA3/LRP5/GREM1/ADAMTS7/PKD1/FOXC2/RARA/COL1A1/TGFB1/SNAI1/COL6A1/PDGFB",19
"GO:0060563","neuroepithelial cell differentiation","7/465","46/18805",0.152173913043478,6.15404394576905,5.57280854972952,0.000125549972182054,0.00477617415183327,0.00382036182491169,"SERPINE1/ABL1/NOTCH1/DLG5/RPTOR/TGFB1/JAG1",7
"GO:0042593","glucose homeostasis","18/465","268/18805",0.0671641791044776,2.71617717862301,4.50569434145446,0.000130652910002176,0.00492888102983208,0.00394250886322355,"IGFBP5/SLC12A7/PPARD/GPER1/FOXK1/PTCH1/HK1/PAX2/LRP5/SIDT2/GPR68/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1",18
"GO:0033500","carbohydrate homeostasis","18/465","269/18805",0.0669144981412639,2.70607986569133,4.48765455869117,0.00013689584533673,0.00512171480858988,0.00409675257032058,"IGFBP5/SLC12A7/PPARD/GPER1/FOXK1/PTCH1/HK1/PAX2/LRP5/SIDT2/GPR68/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1",18
"GO:0014850","response to muscle activity","6/465","33/18805",0.181818181818182,7.35288367546432,5.81600180265814,0.000139018992859423,0.00515851623503777,0.00412618926174647,"SELENON/FN1/TNS2/SLC7A5/NFATC1/COL6A1",6
"GO:0040013","negative regulation of locomotion","24/465","421/18805",0.0570071258907363,2.30541720940924,4.31342556516473,0.000140381272482973,0.00516671561406846,0.00413274777356806,"IGFBP5/PTPN23/SEMA3F/DPYSL3/CD74/PPARD/SERPINE1/EPPK1/DAB2IP/ENG/NOTCH1/GATA3/DLG5/LRP1/RIN3/GREM1/CX3CL1/ADGRG1/NDRG4/JUP/TGFB1/JAG1/PLXNB3/PLXNA3",24
"GO:0003007","heart morphogenesis","18/465","272/18805",0.0661764705882353,2.67623339658444,4.43402370194535,0.000157224228911401,0.00570367225270287,0.00456224815999858,"CCN1/SLIT3/PTCH1/ENG/COL5A1/NOTCH1/GATA3/ZMIZ1/NDRG4/FOXC2/ZFPM1/RARA/TGFB1/MEGF8/PPP1R13L/JAG1/SNAI1/FLNA",18
"GO:0009306","protein secretion","22/465","372/18805",0.0591397849462366,2.39166377615909,4.3167779884286,0.000157490397965067,0.00570367225270287,0.00456224815999858,"ATP13A2/PTPN23/PPARD/GPER1/SLC25A22/TMEM132A/SYT7/LRP5/SIDT2/LTBP2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/MYO18A/NR1D1/CAVIN1/RHBDF2/MIDN/RAB11B/TGFB1",22
"GO:0031099","regeneration","15/465","203/18805",0.0738916256157636,2.98824090259018,4.53512367463377,0.000167017415517288,0.00600069714322828,0.00479983215855866,"HSPG2/SELENON/PTPRF/PPARD/EPPK1/PTCH1/NOTCH1/ULK1/RGMA/MAPK8IP3/SLC7A5/GRN/TGFB1/COL6A1/FLNA",15
"GO:0061387","regulation of extent of cell growth","10/465","99/18805",0.101010101010101,4.08493537525796,4.90032782831274,0.000169430185005183,0.00603945234266507,0.00483083163214115,"DRAXIN/FN1/SEMA3F/ABL1/ULK1/RGMA/MEGF8/CDH4/L1CAM/PLXNA3",10
"GO:0035592","establishment of protein localization to extracellular region","22/465","375/18805",0.0586666666666667,2.37253046594982,4.27490916915736,0.00017646532588856,0.00620263092000814,0.00496135476377478,"ATP13A2/PTPN23/PPARD/GPER1/SLC25A22/TMEM132A/SYT7/LRP5/SIDT2/LTBP2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/MYO18A/NR1D1/CAVIN1/RHBDF2/MIDN/RAB11B/TGFB1",22
"GO:0043588","skin development","20/465","324/18805",0.0617283950617284,2.49634939599097,4.32608169267718,0.000176748263459477,0.00620263092000814,0.00496135476377478,"AHDC1/GLI2/IGFBP5/LTB/PLEC/COL5A1/NOTCH1/LRP4/NUMA1/PKD1/JUP/COL1A1/ITGB4/EVPL/CASP14/LSR/JAG1/SNAI1/LAMA5/COL6A1",20
"GO:0001841","neural tube formation","10/465","100/18805",0.1,4.04408602150538,4.85992980565864,0.000184175346777313,0.00636459385389997,0.00509090552763324,"SKI/PTCH1/ABL1/PAX2/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",10
"GO:0021675","nerve development","10/465","100/18805",0.1,4.04408602150538,4.85992980565864,0.000184175346777313,0.00636459385389997,0.00509090552763324,"ECE1/EPHB2/CHRNB2/SEMA3F/LRIG1/PAX2/NAV2/CNGB1/PRKCG/PLXNA3",10
"GO:0042692","muscle cell differentiation","24/465","429/18805",0.0559440559440559,2.26242574629671,4.21173395570192,0.000186203563316489,0.00638593584192232,0.00510797653754962,"SKI/SELENON/SLC9A1/NID1/IGFBP5/GPER1/FLNC/PLEC/ENG/NOTCH1/GREM1/ALPK3/MYH11/PIEZO1/KDM6B/RARA/CNTNAP1/NFATC1/TGFB1/EHD2/COL6A1/MYH9/PDGFB/MRTFA",24
"GO:0048638","regulation of developmental growth","20/465","327/18805",0.0611620795107034,2.47344710795436,4.27989266636517,0.000199682974271486,0.00675619854862381,0.00540414193372302,"AGRN/DRAXIN/FN1/SEMA3F/STC2/JARID2/PPARD/EPPK1/PTCH1/ABL1/NOTCH1/ACACB/ULK1/RGMA/FOXC2/RAI1/MEGF8/CDH4/L1CAM/PLXNA3",20
"GO:0072080","nephron tubule development","10/465","101/18805",0.099009900990099,4.00404556584691,4.8200538235083,0.000199984670977599,0.00675619854862381,0.00540414193372302,"PTCH1/NOTCH1/GATA3/PAX2/GREM1/PKD1/WNK4/TGFB1/JAG1/LAMA5",10
"GO:0002791","regulation of peptide secretion","15/465","207/18805",0.072463768115942,2.93049711703288,4.44706155085531,0.000206774877631816,0.0067808081904883,0.0054238266716147,"S100A8/CD74/PPARD/GPER1/SLC25A22/SYT7/LRP5/SIDT2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/NR1D1/MIDN",15
"GO:0042886","amide transport","20/465","328/18805",0.0609756097560976,2.46590611067401,4.26460959501014,0.000207888708807187,0.0067808081904883,0.0054238266716147,"S100A8/CWH43/CD74/PPARD/GPER1/ABCA2/SLC25A22/SLC15A3/SYT7/LRP5/SIDT2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/NR1D1/MIDN/RAB11B/ABCD1",20
"GO:0048844","artery morphogenesis","9/465","83/18805",0.108433734939759,4.38515351729499,4.92145169261694,0.000208020151283249,0.0067808081904883,0.0054238266716147,"ENG/NOTCH1/ZMIZ1/LRP1/NPRL3/FOXC2/NOTCH3/MEGF8/JAG1",9
"GO:0042303","molting cycle","11/465","121/18805",0.0909090909090909,3.67644183773216,4.70291899096628,0.000208202416275209,0.0067808081904883,0.0054238266716147,"GLI2/IGFBP5/LRIG1/NOTCH1/LRP4/NUMA1/PER1/PPP1R13L/SNAI1/LAMA5/COL6A1",11
"GO:0042633","hair cycle","11/465","121/18805",0.0909090909090909,3.67644183773216,4.70291899096628,0.000208202416275209,0.0067808081904883,0.0054238266716147,"GLI2/IGFBP5/LRIG1/NOTCH1/LRP4/NUMA1/PER1/PPP1R13L/SNAI1/LAMA5/COL6A1",11
"GO:0051099","positive regulation of binding","10/465","102/18805",0.0980392156862745,3.96479021716213,4.7806874329733,0.000216918354129792,0.00699622625101175,0.00559613507341458,"SKI/ZNF618/ABL1/GATA3/LRP1/RIPOR1/RARA/MED25/MMP9/H1-0",10
"GO:0001763","morphogenesis of a branching structure","15/465","208/18805",0.0721153846153846,2.91640818858561,4.42537595549143,0.000217907643338338,0.00699622625101175,0.00559613507341458,"GLI2/PTCH1/ENG/ABL1/NOTCH1/DLG5/PAX2/LRP5/GREM1/PML/PKD1/FOXC2/TGFB1/LAMA5/CELSR1",15
"GO:0045582","positive regulation of T cell differentiation","11/465","122/18805",0.0901639344262295,3.64630706857042,4.6692677382682,0.00022384643903952,0.00713628753191485,0.00570816716305375,"GLI2/CD74/GATA3/ZMIZ1/RARA/AP3D1/SMARCA4/BRD4/TGFB1/IL4I1/SOX12",11
"GO:0090087","regulation of peptide transport","15/465","209/18805",0.0717703349282297,2.90245408242013,4.40381929327199,0.000229554979830773,0.00721887217557533,0.0057742248925114,"S100A8/CD74/PPARD/GPER1/SLC25A22/SYT7/LRP5/SIDT2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/NR1D1/MIDN",15
"GO:1905332","positive regulation of morphogenesis of an epithelium","6/465","36/18805",0.166666666666667,6.74014336917563,5.48915323866442,0.000229626152702198,0.00721887217557533,0.0057742248925114,"PIK3CD/ABL1/GATA3/PAX2/GREM1/TGFB1",6
"GO:0150115","cell-substrate junction organization","10/465","103/18805",0.0970873786407767,3.92629710825765,4.74181860364316,0.000235038957354531,0.00733807834444111,0.00586957541415308,"SLC9A1/FN1/TNS1/IQSEC1/PLEC/TLN1/ABL1/GREM1/ITGB4/CAMSAP3",10
"GO:0002790","peptide secretion","17/465","257/18805",0.066147859922179,2.6750763566378,4.30531129746632,0.000238862742313995,0.00740638105791409,0.00592420932631683,"S100A8/CWH43/CD74/PPARD/GPER1/SLC25A22/SYT7/LRP5/SIDT2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/NR1D1/MIDN/RAB11B",17
"GO:0050678","regulation of epithelial cell proliferation","23/465","410/18805",0.0560975609756098,2.26863362182009,4.13552053217543,0.000242554501378899,0.00746968862409711,0.00597484772462164,"PIK3CD/HSPG2/ECM1/IQGAP3/PPARD/ZNF703/EPPK1/PTCH1/DAB2IP/ENG/NOTCH1/GATA3/PAX2/NR1D1/GRN/RPTOR/TGFB1/PRKD2/ZNF580/JAG1/LAMA5/PDGFB/PLXNB3",23
"GO:0016049","cell growth","26/465","492/18805",0.0528455284552846,2.13711862925081,4.06968232781726,0.00024970883222473,0.00763805326676589,0.00610951908145854,"DRAXIN/SLC9A1/CDKN2C/S100A8/PAPPA2/FN1/IGFBP5/SEMA3F/SLIT3/PPARD/ABL1/FLRT1/KMT2D/ULK1/GREM1/PML/RGMA/RPTOR/SMARCA4/PAK4/LTBP4/TGFB1/MEGF8/CDH4/L1CAM/PLXNA3",26
"GO:0015833","peptide transport","18/465","283/18805",0.0636042402826855,2.57221019035678,4.24337894076768,0.000256175977458111,0.00778327952988501,0.00622568253236242,"S100A8/CWH43/CD74/PPARD/GPER1/SLC25A22/SLC15A3/SYT7/LRP5/SIDT2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/NR1D1/MIDN/RAB11B",18
"GO:0072009","nephron epithelium development","11/465","124/18805",0.0887096774193548,3.58749566423864,4.60301452290731,0.000258131451272835,0.00779040719941417,0.00623138380616529,"PTCH1/NOTCH1/GATA3/PAX2/GREM1/PKD1/FOXC2/WNK4/TGFB1/JAG1/LAMA5",11
"GO:0010001","glial cell differentiation","17/465","259/18805",0.0656370656370656,2.65441939635488,4.26896210305941,0.000261625786054123,0.00784357571832459,0.00627391219258405,"SKI/TNFRSF1B/CDKN2C/S100A8/PLEC/ABL1/NOTCH1/ABCA2/PAX2/LRP1/CSK/NR1D1/CNTNAP1/GRN/ITGB4/TGFB1/COL6A1",17
"GO:0045668","negative regulation of osteoblast differentiation","8/465","68/18805",0.117647058823529,4.75774826059456,4.94292524545427,0.000265145416338412,0.00786735586789308,0.00629293343693446,"SKI/IGFBP5/ERFE/PTCH1/NOTCH1/LRP5/HDAC7/GREM1",8
