"pathway","NES","pval","padj","ES","size"
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS",-1.70340927661837,0.0127164502164502,0.043812821228732,-0.537367867176145,125
"REACTOME_TCR_SIGNALING",-1.70286447714096,0.0116997502300513,0.043683138053999,-0.543813614204372,107
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",-1.70202868058294,0.00377263581488934,0.043683138053999,-0.616137925617989,35
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",-1.70139428415756,0.0122394082044385,0.043683138053999,-0.538474530607124,120
"REACTOME_SIGNALING_BY_FGFR",-1.70028630869976,0.00917782026768642,0.043683138053999,-0.553584043881008,84
"REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION",-1.70009029204746,0.0032492851572654,0.043683138053999,-0.662257346119421,23
"REACTOME_SARS_COV_INFECTIONS",-1.6988532442498,0.00355430472278343,0.043683138053999,-0.513235877959286,386
"REACTOME_RAB_REGULATION_OF_TRAFFICKING",-1.69639640438363,0.0123855681206247,0.043683138053999,-0.536439092953317,121
"REACTOME_TGFBR3_PTM_REGULATION",-1.69344683148006,0.00470914127423823,0.043683138053999,-0.771572156125732,11
"REACTOME_RSV_HOST_INTERACTIONS",-1.69335931029701,0.00904113077804661,0.043683138053999,-0.550165826912489,85
"REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE",-1.69325605288613,0.00765946760421899,0.043683138053999,-0.561787654545963,69
"REACTOME_KERATINIZATION",-1.69262863931458,0.00814145782979265,0.043683138053999,-0.555700885201448,77
"REACTOME_SIGNALING_BY_EGFR",-1.69090290277157,0.00477027366306804,0.043683138053999,-0.577349433848374,53
"REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS",-1.69034508110448,0.00421440800737521,0.043683138053999,-0.682706709113054,19
"REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER",-1.69018755268869,0.00400801603206413,0.043683138053999,-0.603498749669012,38
"REACTOME_SIGNALING_BY_WNT",-1.68688891242539,0.0123480987847903,0.043683138053999,-0.512004600235814,309
"REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS",-1.68669304020179,0.00854264949636619,0.043683138053999,-0.550732212032643,81
"REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS",-1.68571372602914,0.00361639432092151,0.043683138053999,-0.715105504709673,15
"REACTOME_METABOLISM_OF_STEROIDS",-1.68535355479607,0.0144484579049736,0.0452486052714334,-0.527920705999565,141
"REACTOME_AMYLOID_FIBER_FORMATION",-1.68453040131601,0.0102704108164327,0.043683138053999,-0.541262322425531,99
"REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION",-1.6837414407711,0.0047079781142639,0.043683138053999,-0.631807946459575,28
"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",-1.68301154376332,0.00489888204999372,0.043683138053999,-0.573862328913086,54
"REACTOME_SIGNALING_BY_NTRK3_TRKC",-1.68261376074909,0.00387596899224806,0.043683138053999,-0.704645124722515,16
"REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS",-1.68095492894751,0.00434782608695652,0.043683138053999,-0.686428181771168,18
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR",-1.68049419636341,0.0119673855865334,0.043683138053999,-0.535989548091734,108
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C",-1.67979249228703,0.00486330178759201,0.043683138053999,-0.671861441663937,20
"REACTOME_RHO_GTPASE_EFFECTORS",-1.6792243947631,0.0130177514792899,0.044130859072462,-0.509478045255125,312
"REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",-1.67747669398526,0.00590229812884591,0.043683138053999,-0.565460916282037,59
"REACTOME_HDACS_DEACETYLATE_HISTONES",-1.67722310314148,0.00980265703598607,0.043683138053999,-0.543322003443141,91
"REACTOME_TP53_REGULATES_METABOLIC_GENES",-1.67625315425368,0.0089308497065578,0.043683138053999,-0.547135010319937,82
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER",-1.67476634942711,0.00499438132101386,0.043683138053999,-0.575733230250663,50
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",-1.67461225501215,0.00523286237571952,0.043683138053999,-0.663625192645799,21
"REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION",-1.67451487779926,0.0102358123866287,0.043683138053999,-0.539920205743474,96
"REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF",-1.67350815248157,0.00423056583818086,0.043683138053999,-0.69070872346447,17
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS",-1.6733095199756,0.0100736148779543,0.043683138053999,-0.541612305496043,92
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST",-1.67317260010419,0.00366997417425581,0.043683138053999,-0.72220952848705,14
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",-1.67167218490933,0.0052790346907994,0.043683138053999,-0.568897365902705,55
"REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS",-1.67141828086762,0.00426278836509529,0.043683138053999,-0.594700184970002,39
"REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION",-1.67128871828503,0.00412912912912913,0.043683138053999,-0.598877937509172,37
"REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA",-1.6704546661501,0.0077850326469111,0.043683138053999,-0.554222621748357,69
"REACTOME_SHC_MEDIATED_CASCADE_FGFR1",-1.66954512898591,0.00423056583818086,0.043683138053999,-0.689073060742608,17
"REACTOME_PTEN_REGULATION",-1.6692885551965,0.0137931034482759,0.0448509236412742,-0.524051767392404,136
"REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING",-1.66890754859717,0.00426301511432631,0.043683138053999,-0.641258522701195,25
"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES",-1.66576552318451,0.0160077145612343,0.0469143631335531,-0.506114962479478,303
"REACTOME_SIGNALLING_TO_ERKS",-1.66256833905676,0.00477386934673367,0.043683138053999,-0.606451759020936,33
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION",-1.66178786617646,0.00553587245349867,0.043683138053999,-0.502820380884196,367
"REACTOME_SIGNALING_BY_FGFR2_IIIA_TM",-1.66138889943285,0.00592651126037139,0.043683138053999,-0.671011712796324,19
"REACTOME_REGULATED_NECROSIS",-1.65978675180713,0.00577019568489714,0.043683138053999,-0.563067774331398,56
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",-1.65975522802357,0.0110005238344683,0.043683138053999,-0.530709016105299,105
"REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING",-1.65887136841372,0.00562013028483842,0.043683138053999,-0.627499257463538,27
"REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION",-1.65865728447998,0.005442366731789,0.043683138053999,-0.771592245670772,10
"REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX",-1.65804789453117,0.00577889447236181,0.043683138053999,-0.560180320198417,58
"REACTOME_PARASITE_INFECTION",-1.65770681213567,0.00565610859728507,0.043683138053999,-0.564144721301387,55
"REACTOME_PYRUVATE_METABOLISM",-1.65697537797598,0.00499251123315027,0.043683138053999,-0.572360381790344,48
"REACTOME_DISSOLUTION_OF_FIBRIN_CLOT",-1.6566426280926,0.00671232876712329,0.043683138053999,-0.738561113452322,12
"REACTOME_SPHINGOLIPID_METABOLISM",-1.65236904744484,0.0102891377963011,0.043683138053999,-0.530325366540427,100
"REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION",-1.65168579967824,0.00574712643678161,0.043683138053999,-0.691693110722292,16
"REACTOME_INTERLEUKIN_17_SIGNALING",-1.65159110736904,0.00792751981879955,0.043683138053999,-0.549182383322956,68
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",-1.64990587727649,0.00512179887570269,0.043683138053999,-0.581083551150752,42
"REACTOME_SIGNALING_BY_FGFR4",-1.64986673929507,0.00475951903807615,0.043683138053999,-0.589101790923232,38
"REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING",-1.6493747532378,0.00574712643678161,0.043683138053999,-0.690725290509923,16
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS",-1.64935926350276,0.0105923891722244,0.043683138053999,-0.528229559717338,103
"REACTOME_SIGNALLING_TO_RAS",-1.64854260901186,0.0065720294426919,0.043683138053999,-0.659362521871468,20
"REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",-1.64842001038126,0.0065720294426919,0.043683138053999,-0.659313486473894,20
"REACTOME_CRISTAE_FORMATION",-1.64642775607568,0.00489949748743719,0.043683138053999,-0.600564190545973,33
"REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER",-1.64598159562841,0.00527263374485597,0.043683138053999,-0.627344818887267,26
"REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM",-1.6448278726252,0.00632161201106282,0.043683138053999,-0.664322945965355,19
"REACTOME_SIGNALING_BY_HIPPO",-1.64467759116448,0.0065720294426919,0.043683138053999,-0.657816642559041,20
"REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS",-1.64454532076933,0.0102358123866287,0.043683138053999,-0.530257007397391,96
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE",-1.64402173490629,0.0119079121460704,0.043683138053999,-0.523440609514061,111
"REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE",-1.64371470428197,0.00501002004008016,0.043683138053999,-0.586905143910644,38
"REACTOME_ONCOGENIC_MAPK_SIGNALING",-1.64343646504996,0.00854264949636619,0.043683138053999,-0.536608249491437,81
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",-1.6425672042612,0.00767123287671233,0.043683138053999,-0.732286036063301,12
"REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE",-1.64230438331458,0.0065720294426919,0.043683138053999,-0.656867437907443,20
"REACTOME_SIGNALING_BY_NTRKS",-1.6416666496631,0.0129551343242875,0.0440636646397848,-0.516542221691238,129
"REACTOME_HATS_ACETYLATE_HISTONES",-1.64130095108175,0.0140961857379768,0.0451845557690097,-0.514683153281856,138
"REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION",-1.64087643255626,0.00724043715846995,0.043683138053999,-0.718643320710305,13
"REACTOME_APOPTOTIC_EXECUTION_PHASE",-1.64084489093402,0.00538847117794486,0.043683138053999,-0.561541503481727,52
"REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS",-1.64066945100894,0.00724043715846995,0.043683138053999,-0.718552670431258,13
"REACTOME_RAS_PROCESSING",-1.64030851315099,0.0056980056980057,0.043683138053999,-0.634362714461252,24
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES",-1.63923429645084,0.00465291750503018,0.043683138053999,-0.593406227838159,35
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",-1.63900344468506,0.0102891377963011,0.043683138053999,-0.526035696388609,100
"REACTOME_HCMV_INFECTION",-1.63855494912495,0.0166810468794938,0.0473770426658307,-0.511050333196099,157
"REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING",-1.63767329281873,0.00582750582750583,0.043683138053999,-0.633343585736521,24
"REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",-1.63657441192589,0.00661661789031683,0.043683138053999,-0.61410896791472,28
"REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT",-1.63653614864726,0.0100697134004648,0.043683138053999,-0.529259227429541,93
"REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE",-1.63571187238059,0.00526052104208417,0.043683138053999,-0.584047650942713,38
"REACTOME_M_PHASE",-1.6353043214813,0.00296290088619103,0.043683138053999,-0.492892785099743,409
"REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES",-1.6341487538774,0.00526052104208417,0.043683138053999,-0.583489523496587,38
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",-1.63399473159546,0.00465291750503018,0.043683138053999,-0.591509494452895,35
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS",-1.63399445087637,0.00659731032732809,0.043683138053999,-0.603459035578611,31
"REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING",-1.63360519832856,0.00587133041848844,0.043683138053999,-0.575342583414537,42
"REACTOME_NGF_STIMULATED_TRANSCRIPTION",-1.63355531241261,0.00526052104208417,0.043683138053999,-0.583277629153005,38
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA",-1.6335109351234,0.00791059768960321,0.043683138053999,-0.541965448966785,69
"REACTOME_CYTOPROTECTION_BY_HMOX1",-1.63272430035411,0.00552347476776299,0.043683138053999,-0.557484672180064,53
"REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION",-1.63165775683858,0.00666032350142721,0.043683138053999,-0.704290029101153,14
"REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_GENOME_REPLICATION_TRANSCRIPTION_AND_TRANSLATION",-1.63079188770246,0.00721732157177225,0.043683138053999,-0.682943156601175,16
"REACTOME_PEROXISOMAL_PROTEIN_IMPORT",-1.63077439568587,0.00602787894009795,0.043683138053999,-0.549718030265477,59
"REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT",-1.62863968259642,0.00765370138017566,0.043683138053999,-0.543065423785252,66
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES",-1.62730744468591,0.0076679005817028,0.043683138053999,-0.671640258302003,17
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE",-1.62697968924179,0.00668724279835391,0.043683138053999,-0.620102485466111,26
"REACTOME_LDL_CLEARANCE",-1.62634143910077,0.0076679005817028,0.043683138053999,-0.671241557833424,17
"REACTOME_DARPP_32_EVENTS",-1.62573698105077,0.0064985703145308,0.043683138053999,-0.633293574814923,23
"REACTOME_SIGNALING_BY_EGFR_IN_CANCER",-1.62522086323383,0.0059423847048185,0.043683138053999,-0.624472416519726,25
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",-1.62513561711395,0.00839587838697367,0.043683138053999,-0.533542491262776,77
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",-1.62396089869429,0.00591492574880443,0.043683138053999,-0.590275718921696,34
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES",-1.6237459692146,0.0069060773480663,0.043683138053999,-0.544549194833668,62
"REACTOME_KILLING_MECHANISMS",-1.62286095942486,0.00914127423822715,0.043683138053999,-0.739411658092235,11
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",-1.61989329372906,0.00762355415352261,0.043683138053999,-0.647903743268179,20
"REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS",-1.61856569895134,0.00686350686350686,0.043683138053999,-0.625954033700814,24
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS",-1.61585441310408,0.00624765712857678,0.043683138053999,-0.563979848310668,44
"REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER",-1.61578765250045,0.0105813019019555,0.043683138053999,-0.685441796494582,15
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",-1.61406790705954,0.00613113113113113,0.043683138053999,-0.578373831285989,37
"REACTOME_REGULATION_OF_NF_KAPPA_B_SIGNALING",-1.61379061196971,0.0080368906455863,0.043683138053999,-0.659001223921773,18
"REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION",-1.61363692158413,0.00649594003747658,0.043683138053999,-0.568309917296536,42
"REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR",-1.61229841169338,0.00980265703598607,0.043683138053999,-0.522290207873166,91
"REACTOME_THE_ACTIVATION_OF_ARYLSULFATASES",-1.61163149626841,0.0101108033240997,0.043683138053999,-0.734295264156096,11
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",-1.61054823940889,0.0062546910182637,0.043683138053999,-0.555617117153706,49
"REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY",-1.60800505419178,0.00951877313590693,0.043683138053999,-0.663673563022844,17
"REACTOME_SIGNALING_BY_BMP",-1.60770282971539,0.00738007380073801,0.043683138053999,-0.603275181547201,28
"REACTOME_RMTS_METHYLATE_HISTONE_ARGININES",-1.60641022793646,0.00807876798788185,0.043683138053999,-0.528841788590608,74
"REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",-1.60391361335016,0.00764050764050764,0.043683138053999,-0.620287577226338,24
"REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING",-1.60313499376443,0.00764050764050764,0.043683138053999,-0.619986458729433,24
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT",-1.60281717553865,0.00844814140889004,0.043683138053999,-0.624365337507159,23
"REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER",-1.60205548727846,0.00838627700127065,0.043683138053999,-0.526939935747353,76
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS",-1.60101822083428,0.00518941359626362,0.043683138053999,-0.481250447178055,442
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",-1.60080341728443,0.00775093657150239,0.043683138053999,-0.61509029386661,25
"REACTOME_ERK_MAPK_TARGETS",-1.6007666547592,0.00832141464048888,0.043683138053999,-0.628424102493937,22
"REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM",-1.60047873923253,0.00832141464048888,0.043683138053999,-0.628311073492548,22
"REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX",-1.60027995166753,0.00943757173829869,0.043683138053999,-0.519209414491428,87
"REACTOME_REGULATION_OF_PYRUVATE_METABOLISM",-1.59785492427528,0.00707696196132946,0.043683138053999,-0.587004187244481,32
"REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX",-1.59539666452551,0.0110242813284957,0.043683138053999,-0.74216398205663,10
"REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",-1.59517907702801,0.0112905343311015,0.043683138053999,-0.509740174404101,106
"REACTOME_PROTEIN_FOLDING",-1.59497638848683,0.0103466114847387,0.043683138053999,-0.514720103926141,95
"REACTOME_INTEGRIN_SIGNALING",-1.59487147743406,0.00817473495976498,0.043683138053999,-0.60329009644469,27
"REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING",-1.59465530777983,0.00813421453990849,0.043683138053999,-0.59493612207554,29
"REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",-1.59457119753841,0.00936159147054999,0.043683138053999,-0.62599190874981,22
"REACTOME_PYROPTOSIS",-1.5942405536267,0.00878439478103604,0.043683138053999,-0.61256858902,25
"REACTOME_SARS_COV_1_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS",-1.59418931290106,0.0114942528735632,0.043683138053999,-0.667614727410978,16
"REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE",-1.59399748321775,0.00829666876178504,0.043683138053999,-0.528198190267617,70
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER",-1.59369050445884,0.00968769917144678,0.043683138053999,-0.518878279286831,84
"REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",-1.59286993955393,0.0127078545356225,0.043812821228732,-0.502983062330742,124
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS",-1.59171415718174,0.0116340560549974,0.043683138053999,-0.656949804515179,17
"REACTOME_REGULATION_OF_KIT_SIGNALING",-1.59162923778008,0.0116279069767442,0.043683138053999,-0.66654261894794,16
"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING",-1.59133533586289,0.0142817526344981,0.0452197302241442,-0.498621936597048,140
"REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY",-1.58948633368989,0.0088809946714032,0.043683138053999,-0.587021510066597,31
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",-1.58756788744536,0.0167557417304637,0.0473770426658307,-0.495062986400911,159
"REACTOME_TRIGLYCERIDE_METABOLISM",-1.58740533162225,0.0088809946714032,0.043683138053999,-0.586252964310455,31
"REACTOME_COMPLEX_I_BIOGENESIS",-1.5873769851204,0.00828937452901281,0.043683138053999,-0.528495227308995,67
"REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",-1.58731506551917,0.014465577283686,0.0452486052714334,-0.673363290299108,15
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX",-1.58681117394256,0.00828937452901281,0.043683138053999,-0.528306848297677,67
"REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",-1.58449460160562,0.00841497111278573,0.043683138053999,-0.527535577556533,67
"REACTOME_ENOS_ACTIVATION",-1.58443179687636,0.012140664247837,0.043683138053999,-0.737063225600151,10
"REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC",-1.58419976072412,0.00915099135739705,0.043683138053999,-0.591035352680953,29
"REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS",-1.58321757673593,0.00750750750750751,0.043683138053999,-0.567319139183097,37
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION",-1.58244087107501,0.00784362549800797,0.043683138053999,-0.547154962142437,47
"REACTOME_PEROXISOMAL_LIPID_METABOLISM",-1.58218960501906,0.010179412138949,0.043683138053999,-0.593701586865367,28
"REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY",-1.58215595730851,0.0135734072022161,0.0447004021833308,-0.720865551025761,11
"REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",-1.5821315256764,0.00940518556176919,0.043683138053999,-0.59026373279995,29
"REACTOME_SIGNALING_BY_ACTIVIN",-1.58177889714713,0.0134849286092015,0.0447004021833308,-0.652849214526647,17
"REACTOME_HCMV_EARLY_EVENTS",-1.5817216890708,0.0137174211248285,0.0448509236412742,-0.49697751420261,133
"REACTOME_GAP_JUNCTION_DEGRADATION",-1.5816739412311,0.0142465753424658,0.0452197302241442,-0.705138722947836,12
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",-1.58163984172586,0.0098755931768629,0.043683138053999,-0.512653164387343,89
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",-1.5804833283783,0.0129216539717084,0.0440636646397848,-0.49781669489011,128
"REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL",-1.57898450984027,0.0140002718499388,0.0451003782230617,-0.681554107609154,14
"REACTOME_EGFR_DOWNREGULATION",-1.57866878711954,0.00900786602385181,0.043683138053999,-0.583026425372661,31
"REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE",-1.57850971774811,0.0105611400941596,0.043683138053999,-0.592320744199407,28
"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING",-1.57805870599581,0.0124280481423339,0.043683138053999,-0.625362384419699,21
"REACTOME_COMPLEX_III_ASSEMBLY",-1.57741278128202,0.00981785299056969,0.043683138053999,-0.60610271112091,25
"REACTOME_DEATH_RECEPTOR_SIGNALING",-1.57705604311328,0.0161931818181818,0.0469798657718121,-0.493106836928284,150
"REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE",-1.57698657190122,0.012373907195696,0.043683138053999,-0.499100715210589,120
"REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING",-1.57603034066003,0.0149584487534626,0.0455792732605508,-0.718074583422166,11
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",-1.57542885667007,0.0101581586730102,0.043683138053999,-0.510461743773082,90
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",-1.5740503261541,0.00833122948750315,0.043683138053999,-0.518188676428105,74
"REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS",-1.57355701133231,0.00817404426559356,0.043683138053999,-0.569630913899682,35
"REACTOME_METABOLISM_OF_STEROID_HORMONES",-1.57345589032508,0.0105611400941596,0.043683138053999,-0.590424343571266,28
"REACTOME_SHC_MEDIATED_CASCADE_FGFR3",-1.57307169452189,0.0144346431435445,0.0452486052714334,-0.658771089504435,16
"REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS",-1.57284467253012,0.0110518788193993,0.043683138053999,-0.617462575671776,22
"REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION",-1.57210199883285,0.00862607825978247,0.043683138053999,-0.547348163884405,45
"REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE",-1.57126406297109,0.00778601029762652,0.043683138053999,-0.529657681656278,59
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",-1.57100016723433,0.0102053998191448,0.043683138053999,-0.603638737958145,25
"REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING",-1.57074308697835,0.00947807405535195,0.043683138053999,-0.577044107780819,32
"REACTOME_TRIGLYCERIDE_CATABOLISM",-1.56862073603089,0.0129066245225866,0.0440636646397848,-0.633543950589313,19
"REACTOME_MITOCHONDRIAL_BIOGENESIS",-1.56766991763156,0.0106245141228297,0.043683138053999,-0.505469778553352,96
"REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS",-1.56729265353664,0.0167557417304637,0.0473770426658307,-0.488740410888893,159
"REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC",-1.567264361431,0.0134746206174778,0.0447004021833308,-0.621084738075081,21
